t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha
78592.9,113.642,8249.25,10350.8,8241.82,10358.2,280.792,1,0.123988
78601.8,112.468,8249.25,10350.8,8243.7,10356.3,280.714,0,0.346272
78610.3,117.389,8249.25,10350.8,8245.51,10354.5,280.639,0,0.55924
78619.6,108.028,8249.25,10350.8,8247.47,10352.5,280.559,0,0.790663
78628,118.82,8257.73,10342.3,8249.26,10350.7,280.859,1,0.001065
78638.1,98.9257,8257.73,10342.3,8251.4,10348.6,280.77,0,0.25378
78646.5,119.712,8257.73,10342.3,8253.17,10346.8,280.697,0,0.462615
78655.6,109.07,8257.73,10342.3,8255.12,10344.9,280.617,0,0.691825
78665.1,105.454,8257.73,10342.3,8257.13,10342.9,280.535,0,0.928895
78674.2,109.958,8266.22,10333.8,8259.06,10340.9,280.828,1,0.156255
78683.9,103.242,8266.22,10333.8,8261.12,10338.9,280.744,0,0.398405
78693.7,101.626,8266.22,10333.8,8263.2,10336.8,280.658,0,0.644405
78706,81.624,8266.22,10333.8,8265.8,10334.2,280.551,0,0.950688
78714,124.718,8274.71,10325.3,8267.5,10332.5,280.854,1,0.15114
78723.4,106.223,8274.71,10325.3,8269.5,10330.5,280.772,0,0.386495
78731.4,125.653,8274.71,10325.3,8271.19,10328.8,280.702,0,0.585455
78740.3,111.663,8274.71,10325.3,8273.09,10326.9,280.624,0,0.809343
78748.2,127.629,8283.19,10316.8,8274.75,10325.3,280.928,1,0.0052225
78757.8,104.16,8283.19,10316.8,8276.79,10323.2,280.845,0,0.245237
78765.6,127.916,8283.19,10316.8,8278.44,10321.6,280.777,0,0.440677
78775,106.421,8283.19,10316.8,8280.44,10319.6,280.695,0,0.675592
78782.6,131.015,8283.19,10316.8,8282.06,10317.9,280.629,0,0.86641
78791.1,117.374,8291.68,10308.3,8283.86,10316.1,280.926,1,0.079405
78803.3,82.2693,8291.68,10308.3,8286.44,10313.6,280.82,0,0.383285
78811.4,123.693,8291.68,10308.3,8288.16,10311.8,280.75,0,0.585397
78820.3,112.476,8291.68,10308.3,8290.04,10310,280.673,0,0.807667
78828.6,120.122,8300.16,10299.8,8291.81,10308.2,280.972,1,0.01579
78840.7,82.1956,8300.16,10299.8,8294.39,10305.6,280.866,0,0.319943
78849.1,120.267,8300.16,10299.8,8296.15,10303.8,280.794,0,0.527812
78858.1,110.463,8300.16,10299.8,8298.08,10301.9,280.715,0,0.754133
78868.6,94.9749,8308.65,10291.4,8300.31,10299.7,280.995,1,0.01736
78880.1,87.2814,8308.65,10291.4,8302.74,10297.3,280.895,0,0.30379
78888.2,123.542,8308.65,10291.4,8304.46,10295.5,280.825,0,0.50615
78896.8,116.225,8308.65,10291.4,8306.28,10293.7,280.751,0,0.72125
78905.8,111.339,8308.65,10291.4,8308.19,10291.8,280.673,0,0.94579
78914.8,110.744,8317.13,10282.9,8310.1,10289.9,280.965,1,0.171535
78925.1,97.2422,8317.13,10282.9,8312.28,10287.7,280.876,0,0.428625
78933.1,125.346,8317.13,10282.9,8313.98,10286,280.807,0,0.628073
78941.6,116.847,8317.13,10282.9,8315.79,10284.2,280.733,0,0.842027
78950.2,116.016,8325.62,10274.4,8317.62,10282.4,281.028,1,0.057515
78960.2,100.842,8325.62,10274.4,8319.72,10280.3,280.942,0,0.305427
78968.8,115.183,8325.62,10274.4,8321.57,10278.4,280.867,0,0.522473
78978.1,108.409,8325.62,10274.4,8323.52,10276.5,280.787,0,0.75308
78987.1,111.084,8325.62,10274.4,8325.43,10274.6,280.709,0,0.978135
78995.7,115.487,8334.1,10265.9,8327.27,10272.7,281.004,1,0.19461
79006,97.3795,8334.1,10265.9,8329.45,10270.6,280.915,0,0.451337
79014.3,119.812,8334.1,10265.9,8331.22,10268.8,280.843,0,0.659998
79024.6,97.1515,8334.1,10265.9,8333.4,10266.6,280.754,0,0.917328
79034.5,101.883,8342.59,10257.4,8335.48,10264.5,281.038,1,0.162707
79046.3,84.3917,8342.59,10257.4,8338,10262,280.936,0,0.458945
79055.4,109.571,8342.59,10257.4,8339.93,10260.1,280.857,0,0.687108
79064.4,111.248,8342.59,10257.4,8341.84,10258.2,280.78,0,0.91183
79077.1,78.9752,8351.07,10248.9,8344.53,10255.5,281.039,1,0.228385
79088.2,89.7215,8351.07,10248.9,8346.89,10253.1,280.943,0,0.507025
79096.8,116.833,8351.07,10248.9,8348.71,10251.3,280.869,0,0.721005
79105.7,112.644,8351.07,10248.9,8350.59,10249.4,280.792,0,0.942943
79114.6,112.226,8359.56,10240.4,8352.48,10247.5,281.084,1,0.165707
79125.1,95.2435,8359.56,10240.4,8354.71,10245.3,280.993,0,0.428192
79133.3,121.306,8359.56,10240.4,8356.46,10243.5,280.922,0,0.634283
79142.6,107.854,8359.56,10240.4,8358.42,10241.6,280.842,0,0.866077
79150.9,119.695,8368.04,10232,8360.19,10239.8,281.138,1,0.0749425
79161.6,93.7919,8368.04,10232,8362.46,10237.5,281.046,0,0.34149
79170.2,116.966,8368.04,10232,8364.27,10235.7,280.973,0,0.555228
79178.6,118.558,8368.04,10232,8366.06,10233.9,280.9,0,0.766095
79188.2,103.783,8376.53,10223.5,8368.1,10231.9,281.185,1,0.0069825
79197.1,113.028,8376.53,10223.5,8369.98,10230,281.108,0,0.228168
79206.7,103.33,8376.53,10223.5,8372.03,10228,281.025,0,0.47011
79215.1,119.474,8376.53,10223.5,8373.81,10226.2,280.953,0,0.67936
79224.2,110.228,8376.53,10223.5,8375.73,10224.3,280.875,0,0.906163
79232.4,121.951,8385.01,10215,8377.47,10222.5,281.172,1,0.111162
79241.9,105.505,8385.01,10215,8379.48,10220.5,281.09,0,0.348118
79250.1,122.172,8385.01,10215,8381.22,10218.8,281.02,0,0.552747
79259.3,107.68,8385.01,10215,8383.19,10216.8,280.94,0,0.784917
79268.6,108.179,8393.5,10206.5,8385.15,10214.8,281.227,1,0.016015
79278.3,103.106,8393.5,10206.5,8387.21,10212.8,281.144,0,0.258485
79286.7,119.523,8393.5,10206.5,8388.98,10211,281.072,0,0.46765
79294.8,122.117,8393.5,10206.5,8390.72,10209.3,281.002,0,0.672373
79304.7,101.364,8393.5,10206.5,8392.81,10207.2,280.918,0,0.919007
79315.8,90.5289,8401.99,10198,8395.16,10204.8,281.189,1,0.195163
79325.7,100.028,8401.99,10198,8397.28,10202.7,281.103,0,0.445092
79334.3,117.358,8401.99,10198,8399.08,10200.9,281.03,0,0.658115
79343.8,104.82,8401.99,10198,8401.11,10198.9,280.949,0,0.89662
79356.9,76.1748,8410.47,10189.5,8403.89,10196.1,281.202,1,0.224812
79366.5,104.182,8410.47,10189.5,8405.93,10194.1,281.119,0,0.464777
79376.8,97.195,8410.47,10189.5,8408.11,10191.9,281.031,0,0.721992
79385.1,121.055,8410.47,10189.5,8409.86,10190.1,280.961,0,0.92851
79394.6,104.72,8418.96,10181,8411.89,10188.1,281.244,1,0.167242
79406.1,87.2958,8418.96,10181,8414.32,10185.7,281.146,0,0.453625
79414.2,123.054,8418.96,10181,8416.04,10184,281.077,0,0.656788
79423,114.496,8418.96,10181,8417.9,10182.1,281.002,0,0.875135
79431.5,116.382,8427.44,10172.6,8419.72,10180.3,281.293,1,0.089945
79441.9,96.1825,8427.44,10172.6,8421.92,10178.1,281.205,0,0.349867
79451.5,104.696,8427.44,10172.6,8423.95,10176,281.123,0,0.588655
79460.6,109.798,8427.44,10172.6,8425.88,10174.1,281.045,0,0.816345
79468.7,123.471,8435.93,10164.1,8427.6,10172.4,281.34,1,0.0188225
79479.6,91.8046,8435.93,10164.1,8429.91,10170.1,281.247,0,0.29114
79489.1,104.857,8435.93,10164.1,8431.93,10168.1,281.166,0,0.52956
79497.4,121.032,8435.93,10164.1,8433.69,10166.3,281.096,0,0.736117
79507.9,94.8335,8435.93,10164.1,8435.92,10164.1,281.006,0,0.999738
79516.1,122.66,8444.41,10155.6,8437.65,10162.3,281.3,1,0.203552
79525.5,105.704,8444.41,10155.6,8439.66,10160.3,281.219,0,0.440062
79533.7,123.007,8444.41,10155.6,8441.39,10158.6,281.15,0,0.643303
79542.1,119.181,8444.41,10155.6,8443.17,10156.8,281.079,0,0.853068
79550.1,124.74,8452.9,10147.1,8444.87,10155.1,281.374,1,0.053485
79559.3,108.509,8452.9,10147.1,8446.82,10153.2,281.295,0,0.28388
79569.3,99.6383,8452.9,10147.1,8448.95,10151,281.21,0,0.534787
79578.4,110.069,8452.9,10147.1,8450.88,10149.1,281.133,0,0.761917
79587.4,111.049,8452.9,10147.1,8452.79,10147.2,281.056,0,0.987042
79596.4,111.226,8461.38,10138.6,8454.69,10145.3,281.342,1,0.21181
79616,51.1533,8461.38,10138.6,8458.84,10141.2,281.176,0,0.700538
79625.2,108.812,8461.38,10138.6,8460.79,10139.2,281.098,0,0.930292
79634.8,103.941,8469.87,10130.1,8462.83,10137.2,281.379,1,0.170813
79644.5,103.076,8469.87,10130.1,8464.89,10135.1,281.296,0,0.413352
79652.9,119.184,8469.87,10130.1,8466.67,10133.3,281.225,0,0.623112
79662.8,100.611,8469.87,10130.1,8468.78,10131.2,281.141,0,0.871595
79672.1,107.976,8478.35,10121.6,8470.74,10129.3,281.424,1,0.103128
79680.7,115.652,8478.35,10121.6,8472.58,10127.4,281.351,0,0.319292
79688.8,123.583,8478.35,10121.6,8474.29,10125.7,281.282,0,0.521585
79696.6,127.902,8478.35,10121.6,8475.95,10124,281.216,0,0.717048
79705.6,110.967,8478.35,10121.6,8477.86,10122.1,281.14,0,0.94234
79714,119.226,8486.84,10113.2,8479.64,10120.4,281.43,1,0.152025
79726.7,78.6931,8486.84,10113.2,8482.34,10117.7,281.322,0,0.469715
79738,88.9814,8486.84,10113.2,8484.72,10115.3,281.227,0,0.750673
79748.4,96.0624,8495.32,10104.7,8486.93,10113.1,281.5,1,0.01092
79759.5,90.1957,8495.32,10104.7,8489.28,10110.7,281.406,0,0.288095
79768.1,115.988,8495.32,10104.7,8491.11,10108.9,281.333,0,0.503635
79778.4,96.6996,8495.32,10104.7,8493.31,10106.7,281.246,0,0.762168
79789.9,87.4179,8503.81,10096.2,8495.73,10104.3,281.51,1,0.04815
79799.5,103.449,8503.81,10096.2,8497.78,10102.2,281.428,0,0.289815
79808.3,114.603,8503.81,10096.2,8499.63,10100.4,281.354,0,0.50796
79817.3,110.956,8503.81,10096.2,8501.55,10098.5,281.278,0,0.733275
79826,114.937,8503.81,10096.2,8503.39,10096.6,281.205,0,0.950785
79837.7,85.0355,8512.29,10087.7,8505.89,10094.1,281.466,1,0.24478
79851.4,72.9272,8512.29,10087.7,8508.8,10091.2,281.35,0,0.587587
79865,73.5646,8512.29,10087.7,8511.68,10088.3,281.235,0,0.927425
79877,83.4035,8520.78,10079.2,8514.22,10085.8,281.494,1,0.227172
79888.1,90.2348,8520.78,10079.2,8516.57,10083.4,281.4,0,0.504228
79898.3,97.8847,8520.78,10079.2,8518.74,10081.3,281.314,0,0.75963
79909,93.4012,8529.27,10070.7,8521.01,10079,281.583,1,0.0272925
79919.4,96.0366,8529.27,10070.7,8523.22,10076.8,281.495,0,0.28761
79929,104.935,8529.27,10070.7,8525.24,10074.8,281.415,0,0.525853
79937.4,119.456,8529.27,10070.7,8527.02,10073,281.345,0,0.735135
79946.6,108.286,8529.27,10070.7,8528.98,10071,281.267,0,0.966005
79954.9,120.239,8537.75,10062.2,8530.74,10069.3,281.556,1,0.173925
79963.4,117.301,8537.75,10062.2,8532.55,10067.5,281.484,0,0.387053
79975,86.2396,8537.75,10062.2,8535.01,10065,281.387,0,0.676943
79983.5,118.041,8537.75,10062.2,8536.81,10063.2,281.315,0,0.888732
79992.5,110.908,8546.24,10053.8,8538.72,10061.3,281.598,1,0.114145
80002,105.59,8546.24,10053.8,8540.73,10059.3,281.518,0,0.35091
80010.5,117.215,8546.24,10053.8,8542.54,10057.5,281.447,0,0.564192
80019.9,106.058,8546.24,10053.8,8544.54,10055.5,281.368,0,0.799913
80028,124.387,8554.72,10045.3,8546.24,10053.8,281.658,1,0.0008975
80036.8,113.795,8554.72,10045.3,8548.11,10051.9,281.584,0,0.22059
80045,121.383,8554.72,10045.3,8549.86,10050.1,281.515,0,0.42655
80053.4,119.242,8554.72,10045.3,8551.63,10048.4,281.445,0,0.636208
80061.9,117.574,8554.72,10045.3,8553.44,10046.6,281.373,0,0.84884
80071.1,108.891,8563.21,10036.8,8555.39,10044.6,281.654,1,0.0784275
80080.3,108.769,8563.21,10036.8,8557.34,10042.7,281.577,0,0.308273
80088.5,120.925,8563.21,10036.8,8559.09,10040.9,281.507,0,0.515013
80098.1,104.691,8563.21,10036.8,8561.12,10038.9,281.427,0,0.75381
80107.8,103.488,8563.21,10036.8,8563.17,10036.8,281.346,0,0.995385
80116.5,115.067,8571.69,10028.3,8565.01,10035,281.631,1,0.21265
80126.4,100.576,8571.69,10028.3,8567.12,10032.9,281.547,0,0.461217
80135.6,108.533,8571.69,10028.3,8569.08,10030.9,281.47,0,0.691562
80144.4,113.262,8571.69,10028.3,8570.95,10029.1,281.396,0,0.91229
80152.9,118.527,8580.18,10019.8,8572.74,10027.3,281.682,1,0.123213
80162.6,102.409,8580.18,10019.8,8574.81,10025.2,281.601,0,0.367332
80171.6,111.63,8580.18,10019.8,8576.71,10023.3,281.526,0,0.591287
80179.9,121.123,8580.18,10019.8,8578.46,10021.5,281.457,0,0.79769
80193,76.1249,8588.66,10011.3,8581.25,10018.8,281.703,1,0.126098
80206.8,72.1745,8588.66,10011.3,8584.19,10015.8,281.587,0,0.47248
80215.4,116.336,8588.66,10011.3,8586.01,10014,281.516,0,0.687375
80225.1,103.073,8588.66,10011.3,8588.07,10011.9,281.435,0,0.929923
80233.8,115.903,8597.15,10002.9,8589.9,10010.1,281.718,1,0.14562
80243.1,106.983,8597.15,10002.9,8591.88,10008.1,281.64,0,0.379303
80252.1,111.131,8597.15,10002.9,8593.79,10006.2,281.565,0,0.604262
80262.1,100.296,8597.15,10002.9,8595.91,10004.1,281.482,0,0.853525
80270.6,116.816,8605.63,9994.37,8597.72,10002.3,281.766,1,0.0675375
80280.1,105.763,8605.63,9994.37,8599.73,10000.3,281.687,0,0.303915
80289.9,102.011,8605.63,9994.37,8601.81,9998.19,281.606,0,0.548988
80298.6,115.459,8605.63,9994.37,8603.64,9996.36,281.533,0,0.765515
80307.2,115.802,8605.63,9994.37,8605.48,9994.52,281.461,0,0.9814
80316.5,107.03,8614.12,9985.88,8607.46,9992.54,281.739,1,0.21498
80327.5,91.4704,8614.12,9985.88,8609.78,9990.22,281.647,0,0.488292
80338.6,89.8005,8614.12,9985.88,8612.14,9987.86,281.555,0,0.766688
80348,106.851,8622.6,9977.4,8614.12,9985.88,281.831,1,0.0006575
80357.8,101.934,8622.6,9977.4,8616.21,9983.79,281.75,0,0.245915
80368.9,89.8448,8622.6,9977.4,8618.57,9981.43,281.657,0,0.524172
80380.6,85.9158,8622.6,9977.4,8621.04,9978.96,281.56,0,0.815155
80391.9,88.0475,8631.09,9968.91,8623.45,9976.55,281.82,1,0.0990925
80404,82.9703,8631.09,9968.91,8626,9974,281.72,0,0.400405
80415.4,87.3477,8631.09,9968.91,8628.43,9971.57,281.625,0,0.686617
80428,79.7029,8639.58,9960.42,8631.09,9968.91,281.874,1,0.0002825
80440.7,78.194,8639.58,9960.42,8633.8,9966.2,281.768,0,0.32
80449.8,110,8639.58,9960.42,8635.73,9964.27,281.693,0,0.547273
80461.5,85.5652,8639.58,9960.42,8638.21,9961.79,281.596,0,0.839447
80473.7,81.9128,8648.06,9951.94,8640.8,9959.2,281.848,1,0.14465
80488,69.9115,8648.06,9951.94,8643.84,9956.16,281.729,0,0.502245
80497,111.184,8648.06,9951.94,8645.75,9954.25,281.655,0,0.727098
80506.9,100.872,8648.06,9951.94,8647.85,9952.15,281.573,0,0.974937
80515.8,112.501,8656.37,9943.28,8649.7,9950.23,281.852,1,0.197158
80526.4,94.4662,8656.37,9943.28,8651.9,9947.94,281.764,0,0.461803
80535.7,107.941,8656.37,9943.28,8653.82,9945.93,281.687,0,0.69341
80545.6,100.76,8656.37,9943.28,8655.88,9943.79,281.605,0,0.941525
80556,96.2473,8664.54,9934.5,8658.01,9941.51,281.872,1,0.201273
80566.2,97.9902,8664.54,9934.5,8660.1,9939.27,281.787,0,0.4564
80575.1,111.96,8664.54,9934.5,8661.92,9937.31,281.713,0,0.679695
80583.6,118.234,8664.54,9934.5,8663.65,9935.45,281.644,0,0.89114
80593.2,104.235,8672.6,9925.61,8665.6,9933.33,281.916,1,0.130983
80602.3,109.94,8672.6,9925.61,8667.43,9931.31,281.841,0,0.35838
80610.8,117.51,8672.6,9925.61,8669.15,9929.42,281.771,0,0.571127
80618.7,125.826,8672.6,9925.61,8670.75,9927.65,281.705,0,0.769815
80627.4,115.234,8672.6,9925.61,8672.5,9925.72,281.634,0,0.986765
80636.1,114.766,8680.55,9916.61,8674.23,9923.77,281.913,1,0.2046
80648,84.1446,8680.55,9916.61,8676.59,9921.09,281.815,0,0.501707
80657.6,104.86,8680.55,9916.61,8678.48,9918.95,281.736,0,0.74012
80667.1,105.152,8680.55,9916.61,8680.37,9916.81,281.658,0,0.97787
80676.1,110.386,8688.41,9907.54,8682.15,9914.76,281.934,1,0.204348
80685.1,111.266,8688.41,9907.54,8683.92,9912.72,281.86,0,0.429035
80693.7,116.522,8688.41,9907.54,8685.61,9910.78,281.79,0,0.643588
80701.8,122.974,8688.41,9907.54,8687.21,9908.93,281.723,0,0.846883
80711.3,105.792,8696.2,9898.42,8689.06,9906.78,281.995,1,0.083195
80721.7,96.0513,8696.2,9898.42,8691.08,9904.41,281.91,0,0.343473
80730.8,109.573,8696.2,9898.42,8692.86,9902.33,281.835,0,0.57163
80741.3,95.4381,8696.2,9898.42,8694.9,9899.94,281.748,0,0.83358
80750.8,105.577,8704.22,9889.49,8696.76,9897.79,282.021,1,0.070375
80768.8,55.5179,8704.22,9889.49,8700.37,9893.77,281.872,0,0.52068
80779,98.1325,8704.22,9889.49,8702.42,9891.5,281.789,0,0.775437
80787.1,122.199,8704.22,9889.49,8704.06,9889.67,281.721,0,0.980022
80795.3,123.068,8712.7,9881,8705.77,9887.94,282.005,1,0.183162
80804.6,107.039,8712.7,9881,8707.75,9885.95,281.928,0,0.416723
80813.5,113.081,8712.7,9881,8709.63,9884.08,281.855,0,0.637802
80822.1,115.144,8712.7,9881,8711.47,9882.23,281.784,0,0.854922
80830.7,116.366,8721.43,9872.77,8713.31,9880.43,282.063,1,0.0697625
80840.1,106.939,8721.43,9872.77,8715.35,9878.5,281.986,0,0.30354
80848.6,117.405,8721.43,9872.77,8717.21,9876.75,281.916,0,0.516478
80858.9,97.2488,8721.43,9872.77,8719.46,9874.63,281.832,0,0.77355
80867.7,113.937,8721.43,9872.77,8721.37,9872.83,281.76,0,0.99297
80878.2,95.3398,8730.32,9864.7,8723.7,9870.71,282.023,1,0.25519
80887.4,107.877,8730.32,9864.7,8725.76,9868.84,281.947,0,0.486935
80896.3,112.566,8730.32,9864.7,8727.73,9867.05,281.874,0,0.709028
80905.6,107.079,8730.32,9864.7,8729.8,9865.17,281.797,0,0.9425
80915.1,105.231,8739.29,9856.74,8731.93,9863.27,282.068,1,0.180073
80925.4,97.3179,8739.29,9856.74,8734.24,9861.22,281.984,0,0.436962
80933.8,120.103,8739.29,9856.74,8736.1,9859.56,281.916,0,0.645118
80943.3,104.583,8739.29,9856.74,8738.25,9857.66,281.838,0,0.884162
80952.7,106.324,8748.32,9848.84,8740.37,9855.79,282.109,1,0.119292
80963.5,92.548,8748.32,9848.84,8742.81,9853.66,282.021,0,0.389423
80973.3,102.529,8748.32,9848.84,8745.01,9851.74,281.941,0,0.633255
80982.3,111.281,8748.32,9848.84,8747.04,9849.96,281.867,0,0.857912
80991.9,103.359,8757.4,9840.99,8749.23,9848.05,282.136,1,0.0997875
81001.9,100.788,8757.4,9840.99,8751.48,9846.11,282.055,0,0.347833
81011.3,105.746,8757.4,9840.99,8753.62,9844.25,281.978,0,0.584248
81022.9,86.5232,8757.4,9840.99,8756.25,9841.98,281.883,0,0.873187
81033.5,93.726,8766.51,9833.18,8758.67,9839.9,282.144,1,0.139922
81043.5,99.969,8766.51,9833.18,8760.95,9837.94,282.062,0,0.39
81052.2,115.549,8766.51,9833.18,8762.93,9836.26,281.991,0,0.606358
81061.6,106.139,8766.51,9833.18,8765.07,9834.42,281.915,0,0.841897
81069.9,120.872,8775.34,9825.06,8766.95,9832.79,282.194,1,0.0487275
81080.1,98.4388,8775.34,9825.06,8769.19,9830.72,282.111,0,0.302693
81088.4,119.511,8775.34,9825.06,8771.03,9829.02,282.043,0,0.511877
81096.7,120.409,8775.34,9825.06,8772.87,9827.34,281.975,0,0.719503
81105.4,114.716,8775.34,9825.06,8774.79,9825.57,281.904,0,0.937433
81114,116.831,8783.96,9816.7,8776.65,9823.79,282.181,1,0.151417
81124.4,96.4581,8783.96,9816.7,8778.88,9821.63,282.097,0,0.410598
81133.3,111.962,8783.96,9816.7,8780.81,9819.76,282.024,0,0.633888
81142.8,104.781,8783.96,9816.7,8782.86,9817.77,281.946,0,0.87248
81152.4,104.655,8792.37,9808.14,8784.9,9815.75,282.215,1,0.11136
81162.5,98.7177,8792.37,9808.14,8787.03,9813.58,282.132,0,0.364608
81171.3,114.36,8792.37,9808.14,8788.86,9811.71,282.061,0,0.583215
81179.9,116.04,8792.37,9808.14,8790.68,9809.87,281.991,0,0.798657
81188.8,111.718,8800.78,9799.59,8792.56,9807.95,282.264,1,0.022435
81199.2,97.0196,8800.78,9799.59,8794.73,9805.75,282.18,0,0.280115
81211,84.6783,8800.78,9799.59,8797.21,9803.22,282.084,0,0.57535
81219.6,115.202,8800.78,9799.59,8799.04,9801.36,282.014,0,0.79236
81229.1,106.118,8809.2,9791.03,8801.02,9799.35,282.283,1,0.0279475
81240.6,86.5936,8809.2,9791.03,8803.45,9796.88,282.189,0,0.316653
81250.4,102.174,8809.2,9791.03,8805.5,9794.78,282.11,0,0.561333
81260.3,100.82,8809.2,9791.03,8807.59,9792.66,282.029,0,0.8093
81273.1,77.9296,8817.61,9782.47,8810.29,9789.92,282.27,1,0.130103
81285.4,81.8699,8817.61,9782.47,8812.86,9787.3,282.171,0,0.435465
81295.7,97.1364,8817.61,9782.47,8815.02,9785.1,282.088,0,0.692835
81305.8,98.3545,8817.61,9782.47,8817.16,9782.93,282.005,0,0.947017
81315.4,104.699,8826.05,9773.95,8819.18,9780.89,282.272,1,0.185797
81325.7,97.2867,8826.05,9773.95,8821.35,9778.7,282.189,0,0.44277
81334,119.188,8826.05,9773.95,8823.12,9776.91,282.121,0,0.652523
81343.4,107.244,8826.05,9773.95,8825.09,9774.92,282.046,0,0.885635
81351.4,124.846,8834.52,9765.44,8826.78,9773.22,282.325,1,0.0858825
81360.6,108.272,8834.52,9765.44,8828.74,9771.25,282.25,0,0.316783
81368.8,122.9,8834.52,9765.44,8830.46,9769.52,282.185,0,0.5202
81378.2,106.269,8834.52,9765.44,8832.45,9767.52,282.108,0,0.755453
81386.5,120.106,8834.52,9765.44,8834.21,9765.75,282.041,0,0.963602
81394.8,120.224,8843,9756.95,8835.97,9763.99,282.318,1,0.171548
81404.3,105.035,8843,9756.95,8837.99,9761.96,282.241,0,0.409562
81413.1,113.636,8843,9756.95,8839.86,9760.1,282.17,0,0.629562
81422.6,105.819,8843,9756.95,8841.86,9758.09,282.093,0,0.865815
81431.4,113.176,8851.5,9748.48,8843.74,9756.22,282.365,1,0.08671
81442.3,91.5961,8851.5,9748.48,8846.06,9753.91,282.277,0,0.359648
81451.2,113.299,8851.5,9748.48,8847.93,9752.04,282.206,0,0.580302
81460.6,105.47,8851.5,9748.48,8849.94,9750.03,282.129,0,0.817338
81469.9,107.585,8859.99,9740,8851.92,9748.06,282.398,1,0.0497125
81480.3,96.055,8859.99,9740,8854.13,9745.85,282.313,0,0.30998
81489.7,106.606,8859.99,9740,8856.12,9743.86,282.238,0,0.544487
81498.5,113.489,8859.99,9740,8857.99,9742,282.167,0,0.764772
81507.8,107.71,8859.99,9740,8859.96,9740.03,282.092,0,0.996877
81516.9,110.243,8868.48,9731.52,8861.89,9738.11,282.362,1,0.22365
81527.7,92.5292,8868.48,9731.52,8864.18,9735.82,282.274,0,0.493835
81536.7,110.531,8868.48,9731.52,8866.1,9733.9,282.202,0,0.720015
81545.2,118.163,8868.48,9731.52,8867.9,9732.1,282.133,0,0.931588
81553.4,121.436,8876.97,9723.04,8869.65,9730.36,282.409,1,0.137458
81564.2,93.3506,8876.97,9723.04,8871.92,9728.08,282.323,0,0.405265
81573.9,102.936,8876.97,9723.04,8873.98,9726.02,282.245,0,0.648135
81584.6,93.6163,8876.97,9723.04,8876.25,9723.76,282.159,0,0.915182
81597.8,75.354,8885.45,9714.55,8879.06,9720.94,282.394,1,0.24695
81612.5,68.2468,8885.45,9714.55,8882.17,9717.83,282.276,0,0.613267
81622.6,99.1572,8885.45,9714.55,8884.31,9715.7,282.195,0,0.865393
81631,118.693,8893.94,9706.07,8886.1,9713.91,282.469,1,0.07602
81641.8,92.1837,8893.94,9706.07,8888.4,9711.61,282.382,0,0.347218
81650.2,119.065,8893.94,9706.07,8890.18,9709.83,282.315,0,0.557187
81660.5,97.1723,8893.94,9706.07,8892.36,9707.64,282.232,0,0.814462
81669.6,110.182,8902.42,9697.58,8894.29,9705.72,282.5,1,0.04136
81679.7,99.3463,8902.42,9697.58,8896.42,9703.58,282.419,0,0.293005
81688.8,109.309,8902.42,9697.58,8898.36,9701.64,282.346,0,0.521715
81697.9,110.498,8902.42,9697.58,8900.28,9699.72,282.273,0,0.747962
81709.6,85.4781,8910.91,9689.09,8902.76,9697.24,282.52,1,0.040435
81719.7,99.004,8910.91,9689.09,8904.91,9695.09,282.439,0,0.29295
81729.1,106.345,8910.91,9689.09,8906.9,9693.1,282.364,0,0.528035
81738,111.698,8910.91,9689.09,8908.8,9691.2,282.292,0,0.751853
81747.8,102.281,8910.91,9689.09,8910.87,9689.12,282.214,0,0.996278
81757.5,103.4,8919.39,9680.61,8912.92,9687.07,282.477,1,0.238057
81767.9,96.0929,8919.39,9680.61,8915.13,9684.87,282.394,0,0.498223
81777.8,100.683,8919.39,9680.61,8917.24,9682.76,282.314,0,0.746527
81787.2,106.043,8919.39,9680.61,8919.24,9680.76,282.239,0,0.98228
