t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms
57748.4,59.9902,8450,2550,8450,2550,545.899,1,0.360907,16.6694
57765.1,59.9848,8450,2550,8450,2550,545.597,0,0.77768,16.6709
57781.8,59.8365,8450,2550,8450,2550,545.295,1,0.195485,16.7122
57798.5,59.9999,8450,2550,8450,2550,544.993,0,0.612153,16.6667
57815.2,59.9916,8450,2550,8450,2550,544.692,1,0.0288775,16.669
57831.8,59.9797,8450,2550,8450,2550,544.391,0,0.445685,16.6723
57848.5,59.9891,8450,2550,8450,2550,544.091,0,0.862427,16.6697
57866.1,56.7682,8450,2550,8450,2550,543.773,1,0.302815,17.6155
57888.2,45.3692,8450,2550,8450,2550,543.377,0,0.85385,22.0414
57907.9,50.6627,8450,2550,8450,2550,543.022,1,0.34731,19.7384
57927.8,50.1978,8450,2550,8450,2550,542.665,0,0.84534,19.9212
57944.5,59.9963,8450,2550,8450,2550,542.367,1,0.262033,16.6677
57962.3,56.1915,8450,2550,8450,2550,542.048,0,0.70694,17.7963
57979,59.974,8450,2550,8450,2550,541.75,1,0.123787,16.6739
57996.5,57.0877,8450,2550,8450,2550,541.437,0,0.56171,17.5169
58013.1,60.0035,8450,2550,8450,2550,541.14,0,0.978352,16.6657
58029.8,59.9952,8450,2550,8450,2550,540.843,1,0.395052,16.668
58046.5,59.9966,8450,2550,8450,2550,540.547,0,0.811742,16.6676
58063.1,59.9808,8450,2550,8450,2550,540.251,1,0.228543,16.672
58085.1,45.4632,8450,2550,8450,2550,539.86,0,0.778437,21.9958
58101.8,59.9794,8450,2550,8450,2550,539.564,1,0.195248,16.6724
58118.5,59.9341,8450,2550,8450,2550,539.269,0,0.612373,16.685
58135.2,59.9902,8450,2550,8450,2550,538.974,1,0.0291075,16.6694
58151.8,59.9844,8450,2550,8450,2550,538.68,0,0.445882,16.671
58178.3,37.7898,8450,2550,8450,2550,538.213,1,0.107437,26.4622
58195,59.9916,8450,2550,8450,2550,537.919,0,0.524162,16.669
58211.6,59.9844,8450,2550,8450,2550,537.625,0,0.940938,16.671
58228.3,59.9851,8450,2550,8450,2550,537.332,1,0.357708,16.6708
58245,59.9941,8450,2550,8450,2550,537.04,0,0.774415,16.6683
58261.6,59.9927,8450,2550,8450,2550,536.747,1,0.191133,16.6687
58278.3,59.9898,8450,2550,8450,2550,536.455,0,0.60787,16.6695
58295,59.9862,8450,2550,8450,2550,536.163,1,0.0246325,16.6705
58311.7,59.9905,8450,2550,8450,2550,535.872,0,0.441365,16.6693
58328.3,59.9898,8450,2550,8450,2550,535.581,0,0.858103,16.6695
58345,59.9966,8450,2550,8450,2550,535.29,1,0.274792,16.6676
58361.7,59.9898,8450,2550,8450,2550,534.999,0,0.69153,16.6695
58378.3,59.9905,8450,2550,8450,2550,534.709,1,0.108263,16.6693
58395,59.988,8450,2550,8450,2550,534.419,0,0.525012,16.67
58411.7,59.9884,8450,2550,8450,2550,534.129,0,0.94176,16.6699
58428.3,59.9837,8450,2550,8450,2550,533.84,1,0.35854,16.6712
58445,59.9984,8450,2550,8450,2550,533.551,0,0.775217,16.6671
58461.7,59.9837,8450,2550,8450,2550,533.263,1,0.191997,16.6712
58480,54.6132,8450,2550,8450,2550,532.946,0,0.649763,18.3106
58496.7,60.0017,8450,2550,8450,2550,532.658,1,0.0664175,16.6662
58513.3,59.9927,8450,2550,8450,2550,532.37,0,0.483135,16.6687
58534.8,46.6035,8450,2550,8450,2550,532,1,0.019575,21.4576
58551.5,59.9902,8450,2550,8450,2550,531.713,0,0.43631,16.6694
58568.1,59.997,8450,2550,8450,2550,531.427,0,0.852997,16.6675
58584.8,59.9837,8450,2550,8450,2550,531.14,1,0.269778,16.6712
58601.5,59.9963,8450,2550,8450,2550,530.854,0,0.68647,16.6677
58618.1,59.9729,8450,2550,8450,2550,530.568,1,0.103325,16.6742
58634.8,59.9995,8450,2550,8450,2550,530.283,0,0.519995,16.6668
58651.5,59.988,8450,2550,8450,2550,529.998,0,0.936745,16.67
58668.1,59.9887,8450,2550,8450,2550,529.713,1,0.35349,16.6698
58684.8,59.9923,8450,2550,8450,2550,529.429,0,0.77021,16.6688
58701.5,59.9988,8450,2550,8450,2550,529.144,1,0.186885,16.667
58718.1,59.9984,8450,2550,8450,2550,528.86,0,0.603562,16.6671
58734.8,59.992,8450,2550,8450,2550,528.577,1,0.020285,16.6689
58751.5,59.9851,8450,2550,8450,2550,528.294,0,0.437055,16.6708
58768.2,59.9952,8450,2550,8450,2550,528.011,0,0.853755,16.668
58784.8,59.9851,8450,2550,8450,2550,527.728,1,0.270525,16.6708
58801.5,59.9905,8450,2550,8450,2550,527.445,0,0.687258,16.6693
58818.2,59.9884,8450,2550,8450,2550,527.163,1,0.104005,16.6699
58834.8,59.9934,8450,2550,8450,2550,526.882,0,0.520718,16.6685
58851.5,59.9981,8450,2550,8450,2550,526.6,0,0.937397,16.6672
58868.2,59.9898,8450,2550,8450,2550,526.319,1,0.354135,16.6695
58884.8,59.992,8450,2550,8450,2550,526.038,0,0.770858,16.6689
58901.5,59.9959,8450,2550,8450,2550,525.758,1,0.187552,16.6678
58918.2,59.9869,8450,2550,8450,2550,525.477,0,0.60431,16.6703
58934.8,59.9869,8450,2550,8450,2550,525.197,1,0.0210675,16.6703
58951.5,59.9923,8450,2550,8450,2550,524.918,0,0.437788,16.6688
58968.2,59.9815,8450,2550,8450,2550,524.638,0,0.854582,16.6718
58984.9,59.992,8450,2550,8450,2550,524.359,1,0.271305,16.6689
59001.5,59.983,8450,2550,8450,2550,524.08,0,0.68809,16.6714
59018.2,59.9833,8450,2550,8450,2550,523.802,1,0.104873,16.6713
59034.9,59.9959,8450,2550,8450,2550,523.523,0,0.521568,16.6678
59051.5,59.9977,8450,2550,8450,2550,523.246,0,0.93825,16.6673
59068.2,59.9876,8450,2550,8450,2550,522.968,1,0.355002,16.6701
59084.9,59.9948,8450,2550,8450,2550,522.691,0,0.771705,16.6681
59101.5,59.9848,8450,2550,8450,2550,522.414,1,0.188478,16.6709
59118.2,59.9862,8450,2550,8450,2550,522.137,0,0.60524,16.6705
59134.9,59.9974,8450,2550,8450,2550,521.86,1,0.021925,16.6674
59151.5,59.9995,8450,2550,8450,2550,521.584,0,0.438595,16.6668
59168.2,59.9902,8450,2550,8450,2550,521.308,0,0.85533,16.6694
59184.9,59.9891,8450,2550,8450,2550,521.033,1,0.272072,16.6697
59201.6,59.9858,8450,2550,8450,2550,520.758,0,0.688838,16.6706
59218.2,59.997,8450,2550,8450,2550,520.483,1,0.105525,16.6675
59234.9,59.9905,8450,2550,8450,2550,520.208,0,0.522258,16.6693
59251.6,59.9866,8450,2550,8450,2550,519.934,0,0.939017,16.6704
59268.2,60.0002,8450,2550,8450,2550,519.659,1,0.355682,16.6666
59284.9,59.9819,8450,2550,8450,2550,519.386,0,0.772475,16.6717
59301.9,58.8876,8450,2550,8450,2550,519.107,1,0.197012,16.9815
59318.6,60.002,8450,2550,8450,2550,518.834,0,0.613665,16.6661
59335.2,59.9459,8450,2550,8450,2550,518.561,1,0.0307075,16.6817
59351.9,59.9999,8450,2550,8450,2550,518.288,0,0.447375,16.6667
59368.6,59.9858,8450,2550,8450,2550,518.016,0,0.86414,16.6706
59388.1,51.1752,8450,2550,8450,2550,517.697,1,0.352657,19.5407
59404.8,59.9963,8450,2550,8450,2550,517.425,0,0.76935,16.6677
59421.4,59.9804,8450,2550,8450,2550,517.153,1,0.186153,16.6721
59438.1,59.9765,8450,2550,8450,2550,516.882,0,0.602983,16.6732
59454.8,59.9891,8450,2550,8450,2550,516.611,1,0.019725,16.6697
59471.5,59.9948,8450,2550,8450,2550,516.341,0,0.436428,16.6681
59488.1,59.9984,8450,2550,8450,2550,516.07,0,0.853105,16.6671
59504.8,59.9938,8450,2550,8450,2550,515.8,1,0.269815,16.6684
59521.5,59.9909,8450,2550,8450,2550,515.531,0,0.686545,16.6692
59538.1,59.9909,8450,2550,8450,2550,515.261,1,0.103275,16.6692
59554.8,59.9851,8450,2550,8450,2550,514.992,0,0.520045,16.6708
59571.5,59.9812,8450,2550,8450,2550,514.723,0,0.936843,16.6719
59588.1,59.9898,8450,2550,8450,2550,514.454,1,0.35358,16.6695
59604.8,59.988,8450,2550,8450,2550,514.186,0,0.77033,16.67
59621.5,59.9837,8450,2550,8450,2550,513.918,1,0.18711,16.6712
59638.2,59.9974,8450,2550,8450,2550,513.65,0,0.603795,16.6674
59654.8,59.9898,8450,2550,8450,2550,513.382,1,0.0205325,16.6695
59671.5,59.988,8450,2550,8450,2550,513.115,0,0.437283,16.67
59690.2,53.5229,8450,2550,8450,2550,512.816,0,0.904373,18.6836
59706.8,59.9963,8450,2550,8450,2550,512.549,1,0.321065,16.6677
59723.5,59.9934,8450,2550,8450,2550,512.283,0,0.737777,16.6685
59740.2,59.992,8450,2550,8450,2550,512.017,1,0.1545,16.6689
59762.1,45.6348,8450,2550,8450,2550,511.667,0,0.702327,21.9131
59781.9,50.4286,8450,2550,8450,2550,511.352,1,0.198077,19.83
59798.6,59.9884,8450,2550,8450,2550,511.086,0,0.614825,16.6699
59815.3,59.9858,8450,2550,8450,2550,510.822,1,0.03159,16.6706
59831.9,59.9858,8450,2550,8450,2550,510.557,0,0.448355,16.6706
59848.6,59.9992,8450,2550,8450,2550,510.293,0,0.865027,16.6669
59865.3,59.9974,8450,2550,8450,2550,510.029,1,0.281713,16.6674
59887.6,44.7331,8450,2550,8450,2550,509.675,0,0.840582,22.3548
59904.3,59.997,8450,2550,8450,2550,509.412,1,0.25727,16.6675
59921,59.9912,8450,2550,8450,2550,509.148,0,0.673998,16.6691
59939.4,54.3044,8450,2550,8450,2550,508.858,1,0.134365,18.4147
59957.4,55.5272,8450,2550,8450,2550,508.574,0,0.584595,18.0092
59974.8,57.5679,8450,2550,8450,2550,508.301,1,0.018865,17.3708
59991.4,59.9927,8450,2550,8450,2550,508.039,0,0.435582,16.6687
60008.1,59.9963,8450,2550,8450,2550,507.777,0,0.852275,16.6677
60024.8,59.9873,8450,2550,8450,2550,507.516,1,0.26903,16.6702
60041.4,59.9851,8450,2550,8450,2550,507.255,0,0.6858,16.6708
60058.1,59.9912,8450,2550,8450,2550,506.994,1,0.102527,16.6691
60074.8,59.9923,8450,2550,8450,2550,506.733,0,0.519247,16.6688
60091.4,59.9866,8450,2550,8450,2550,506.473,0,0.936007,16.6704
60108.1,59.9934,8450,2550,8450,2550,506.213,1,0.35272,16.6685
60124.8,59.9974,8450,2550,8450,2550,505.953,0,0.769405,16.6674
60141.4,59.9923,8450,2550,8450,2550,505.693,1,0.186125,16.6688
60158.1,59.9948,8450,2550,8450,2550,505.434,0,0.602827,16.6681
60174.8,59.9884,8450,2550,8450,2550,505.175,1,0.019575,16.6699
60191.5,59.9715,8450,2550,8450,2550,504.916,0,0.43644,16.6746
60208.1,59.9653,8450,2550,8450,2550,504.658,0,0.853347,16.6763
60224.8,59.9909,8450,2550,8450,2550,504.399,1,0.270077,16.6692
60241.5,59.9876,8450,2550,8450,2550,504.141,0,0.68683,16.6701
60258.2,59.9628,8450,2550,8450,2550,503.883,1,0.103755,16.677
60274.8,59.9887,8450,2550,8450,2550,503.626,0,0.5205,16.6698
60291.5,59.9808,8450,2550,8450,2550,503.369,0,0.9373,16.672
60308.2,59.9984,8450,2550,8450,2550,503.112,1,0.353978,16.6671
60324.8,59.9977,8450,2550,8450,2550,502.855,0,0.77066,16.6673
60341.5,59.9959,8450,2550,8450,2550,502.599,1,0.187355,16.6678
60358.2,59.9992,8450,2550,8450,2550,502.343,0,0.604028,16.6669
60374.8,59.9974,8450,2550,8450,2550,502.087,1,0.0207125,16.6674
60391.5,59.9898,8450,2550,8450,2550,501.831,0,0.43745,16.6695
60408.2,59.9873,8450,2550,8450,2550,501.576,0,0.854205,16.6702
60424.9,59.9158,8450,2550,8450,2550,501.32,1,0.271457,16.6901
60441.5,59.9866,8450,2550,8450,2550,501.066,0,0.688218,16.6704
60458.2,59.9898,8450,2550,8450,2550,500.811,1,0.104955,16.6695
60474.9,59.984,8450,2550,8450,2550,500.557,0,0.521733,16.6711
60491.5,59.979,8450,2550,8450,2550,500.303,0,0.938545,16.6725
60508.6,58.4877,8450,2550,8450,2550,500.042,1,0.365985,17.0976
60536.5,35.9023,8450,2550,8450,2550,499.619,1,0.06232,27.8534
60560.4,41.8338,8450,2550,8450,2550,499.256,0,0.659922,23.9041
60582,46.2612,8450,2550,8450,2550,498.928,1,0.200332,21.6164
60607,39.9623,8450,2550,8450,2550,498.549,0,0.825922,25.0236
60625.1,55.3351,8450,2550,8450,2550,498.276,1,0.277715,18.0717
60641.8,59.9894,8450,2550,8450,2550,498.024,0,0.694455,16.6696
60658.5,59.9765,8450,2550,8450,2550,497.773,1,0.111285,16.6732
60675.1,59.9866,8450,2550,8450,2550,497.521,0,0.528045,16.6704
60691.8,59.9898,8450,2550,8450,2550,497.27,0,0.944782,16.6695
60708.5,59.9848,8450,2550,8450,2550,497.02,1,0.361555,16.6709
60725.1,59.9956,8450,2550,8450,2550,496.769,0,0.778252,16.6679
60741.8,59.9984,8450,2550,8450,2550,496.519,1,0.19493,16.6671
60758.5,59.9858,8450,2550,8450,2550,496.269,0,0.611695,16.6706
60775.1,59.9923,8450,2550,8450,2550,496.019,1,0.028415,16.6688
60791.8,59.9884,8450,2550,8450,2550,495.77,0,0.445163,16.6699
60808.5,59.9923,8450,2550,8450,2550,495.521,0,0.861883,16.6688
60825.1,59.9966,8450,2550,8450,2550,495.272,1,0.278572,16.6676
60841.8,59.9884,8450,2550,8450,2550,495.023,0,0.69532,16.6699
60858.5,59.9995,8450,2550,8450,2550,494.774,1,0.11199,16.6668
60875.2,59.9916,8450,2550,8450,2550,494.526,0,0.528715,16.669
60891.8,59.9844,8450,2550,8450,2550,494.278,0,0.94549,16.671
60908.5,59.9966,8450,2550,8450,2550,494.03,1,0.36218,16.6676
60925.2,59.9938,8450,2550,8450,2550,493.783,0,0.77889,16.6684
60941.8,59.9776,8450,2550,8450,2550,493.536,1,0.195713,16.6729
60958.5,59.9862,8450,2550,8450,2550,493.289,0,0.612475,16.6705
60975.2,59.9107,8450,2550,8450,2550,493.042,1,0.0297625,16.6915
60991.9,60.001,8450,2550,8450,2550,492.795,0,0.446422,16.6664
61008.5,59.9848,8450,2550,8450,2550,492.549,0,0.863195,16.6709
61025.2,59.9776,8450,2550,8450,2550,492.303,1,0.280017,16.6729
61039.6,69.512,8450,2550,8450,2550,492.091,0,0.639668,14.386
61052.4,78.0902,8450,2550,8450,2550,491.902,0,0.95981,12.8057
61067.1,67.7934,8450,2550,8450,2550,491.685,1,0.328577,14.7507
61081.9,67.5959,8450,2550,8450,2550,491.467,0,0.698422,14.7938
61094.2,81.5874,8450,2550,8450,2550,491.287,1,0.0048425,12.2568
61107.3,76.1307,8450,2550,8450,2550,491.094,0,0.333225,13.1353
61118.1,93.1732,8450,2550,8450,2550,490.937,0,0.601542,10.7327
61131.2,75.8817,8450,2550,8450,2550,490.744,0,0.931002,13.1784
61144,78.5756,8450,2550,8450,2550,490.557,1,0.249168,12.7266
61157.5,74.0477,8450,2550,8450,2550,490.359,0,0.586788,13.5048
61168,95.2263,8450,2550,8450,2550,490.206,0,0.84932,10.5013
61179.1,89.9726,8450,2550,8450,2550,490.043,1,0.127182,11.1145
61190.7,86.3036,8450,2550,8450,2550,489.874,0,0.416858,11.587
61201.2,95.0588,8450,2550,8450,2550,489.72,0,0.679852,10.5198
61211.9,93.6233,8450,2550,8450,2550,489.565,0,0.94688,10.6811
61223.1,89.0028,8450,2550,8450,2550,489.401,1,0.22777,11.2356
61235.7,79.5083,8450,2550,8450,2550,489.217,0,0.542202,12.5773
61245,107.005,8450,2550,8450,2550,489.081,0,0.775837,9.3454
61257,83.462,8450,2550,8450,2550,488.907,1,0.075375,11.9815
61274.8,56.2291,8450,2550,8450,2550,488.648,0,0.519985,17.7844
61292.3,57.3095,8450,2550,8450,2550,488.395,0,0.956213,17.4491
61302.9,93.5673,8450,2550,8450,2550,488.24,1,0.2234,10.6875
61316,76.5333,8450,2550,8450,2550,488.05,0,0.550055,13.0662
61338.8,43.7872,8450,2550,8450,2550,487.72,1,0.120998,22.8377
61364.2,39.3966,8450,2550,8450,2550,487.352,0,0.75557,25.3829
61390.1,38.6817,8450,2550,8450,2550,486.979,1,0.40187,25.852
61408.9,53.2354,8450,2550,8450,2550,486.708,0,0.871482,18.7845
61425.3,60.8835,8450,2550,8450,2550,486.471,1,0.282102,16.4248
61442.7,57.2875,8450,2550,8450,2550,486.22,0,0.718498,17.4558
61457.9,66.0528,8450,2550,8450,2550,486.002,1,0.0969825,15.1394
61474.1,61.6789,8450,2550,8450,2550,485.769,0,0.502307,16.213
61489.2,66.1328,8450,2550,8450,2550,485.552,0,0.880335,15.1211
61501.3,82.4661,8450,2550,8450,2550,485.378,1,0.18349,12.1262
61515.7,69.8202,8450,2550,8450,2550,485.173,0,0.541552,14.3225
61527.4,84.9704,8450,2550,8450,2550,485.004,0,0.835773,11.7688
61540.9,74.1537,8450,2550,8450,2550,484.811,1,0.17291,13.4855
61553.5,79.4887,8450,2550,8450,2550,484.632,0,0.48742,12.5804
61564.8,88.483,8450,2550,8450,2550,484.47,0,0.76996,11.3016
61576.2,88.0289,8450,2550,8450,2550,484.308,1,0.0539575,11.3599
61587.4,88.6352,8450,2550,8450,2550,484.147,0,0.336013,11.2822
61598.8,88.077,8450,2550,8450,2550,483.985,0,0.619855,11.3537
61608.5,102.766,8450,2550,8450,2550,483.846,0,0.863125,9.7308
61618.9,96.0587,8450,2550,8450,2550,483.698,1,0.123383,10.4103
61630.8,84.0612,8450,2550,8450,2550,483.529,0,0.420785,11.8961
61641.9,90.6429,8450,2550,8450,2550,483.372,0,0.696593,11.0323
61654.4,80.0743,8450,2550,8450,2550,483.194,1,0.0088025,12.4884
61664.7,96.6118,8450,2550,8450,2550,483.047,0,0.26757,10.3507
61674.4,102.702,8450,2550,8450,2550,482.909,0,0.510993,9.7369
61683.3,112.336,8450,2550,8450,2550,482.783,0,0.73354,8.9019
61694.3,91.591,8450,2550,8450,2550,482.628,1,0.0064925,10.9181
61705.4,90.0203,8450,2550,8450,2550,482.47,0,0.284207,11.1086
61715,104.195,8450,2550,8450,2550,482.334,0,0.524143,9.5974
61726,90.5682,8450,2550,8450,2550,482.178,0,0.800178,11.0414
61736.2,97.6877,8450,2550,8450,2550,482.033,1,0.056095,10.2367
61747.8,86.7852,8450,2550,8450,2550,481.87,0,0.344162,11.5227
61757.3,105.442,8450,2550,8450,2550,481.736,0,0.58126,9.4839
61767.9,94.2987,8450,2550,8450,2550,481.587,0,0.846375,10.6046
61777.1,108.259,8450,2550,8450,2550,481.456,1,0.0773025,9.2371
61787.7,94.6262,8450,2550,8450,2550,481.307,0,0.3415,10.5679
61797.7,99.2369,8450,2550,8450,2550,481.165,0,0.593422,10.0769
61808.4,93.5979,8450,2550,8450,2550,481.015,0,0.860523,10.684
61817.9,105.413,8450,2550,8450,2550,480.881,1,0.097685,9.4865
61829.3,87.8418,8450,2550,8450,2550,480.721,0,0.382288,11.3841
61838.9,104.077,8450,2550,8450,2550,480.586,0,0.622495,9.6083
61849.2,97.1025,8450,2550,8450,2550,480.441,0,0.879955,10.2984
61859,102.408,8450,2550,8450,2550,480.304,1,0.124077,9.7649
61873.7,67.6943,8450,2550,8450,2550,480.097,0,0.493385,14.7723
61887.6,71.9714,8450,2550,8450,2550,479.902,0,0.840745,13.8944
61901.2,73.5435,8450,2550,8450,2550,479.711,1,0.18068,13.5974
61914.8,73.7937,8450,2550,8450,2550,479.522,0,0.519463,13.5513
61927,82.1558,8450,2550,8450,2550,479.351,0,0.823762,12.172
61940.1,76.0925,8450,2550,8450,2550,479.168,1,0.15231,13.1419
61955.7,63.9419,8450,2550,8450,2550,478.949,0,0.54329,15.6392
61969.3,73.9711,8450,2550,8450,2550,478.761,0,0.88126,13.5188
61984.3,66.3434,8450,2550,8450,2550,478.55,1,0.258087,15.0731
61999.8,64.7585,8450,2550,8450,2550,478.335,0,0.644138,15.442
62012.2,80.2143,8450,2550,8450,2550,478.162,0,0.955803,12.4666
62025.8,73.6741,8450,2550,8450,2550,477.973,1,0.295135,13.5733
62040.3,69.1482,8450,2550,8450,2550,477.772,0,0.656677,14.4617
62051.4,89.7763,8450,2550,8450,2550,477.617,0,0.935148,11.1388
62061.1,102.904,8450,2550,8450,2550,477.482,1,0.178092,9.7178
62072,92.1727,8450,2550,8450,2550,477.332,0,0.449322,10.8492
62082.3,96.5037,8450,2550,8450,2550,477.188,0,0.70838,10.3623
62092.7,96.9659,8450,2550,8450,2550,477.045,0,0.966202,10.3129
62103.7,90.5412,8450,2550,8450,2550,476.892,1,0.24232,11.0447
62115,88.1345,8450,2550,8450,2550,476.735,0,0.525977,11.3463
62126.4,88.1383,8450,2550,8450,2550,476.578,0,0.809623,11.3458
62138,86.3319,8450,2550,8450,2550,476.418,1,0.0992025,11.5832
62148.7,92.8376,8450,2550,8450,2550,476.27,0,0.36849,10.7715
62158.9,98.0854,8450,2550,8450,2550,476.129,0,0.62337,10.1952
62169.9,91.3551,8450,2550,8450,2550,475.978,0,0.897027,10.9463
62183.9,71.317,8450,2550,8450,2550,475.785,1,0.247575,14.0219
62197.3,74.7971,8450,2550,8450,2550,475.601,0,0.581813,13.3695
62210.5,75.7346,8450,2550,8450,2550,475.419,0,0.911913,13.204
62223.5,76.6783,8450,2550,8450,2550,475.24,1,0.23795,13.0415
62236.3,78.3717,8450,2550,8450,2550,475.064,0,0.556943,12.7597
62247.2,91.3442,8450,2550,8450,2550,474.914,0,0.830633,10.9476
62258.4,89.8352,8450,2550,8450,2550,474.761,1,0.10892,11.1315
62271.5,75.9792,8450,2550,8450,2550,474.581,0,0.437957,13.1615
62284.8,75.2644,8450,2550,8450,2550,474.399,0,0.77012,13.2865
62298.4,73.6046,8450,2550,8450,2550,474.213,1,0.109773,13.5861
62313.2,67.435,8450,2550,8450,2550,474.01,0,0.4805,14.8291
62323.9,93.7084,8450,2550,8450,2550,473.864,0,0.747285,10.6714
62334.3,96.1668,8450,2550,8450,2550,473.722,1,0.00725,10.3986
62346.9,79.206,8450,2550,8450,2550,473.549,0,0.322883,12.6253
62360.1,75.6287,8450,2550,8450,2550,473.369,0,0.653445,13.2225
62373.1,77.3712,8450,2550,8450,2550,473.193,0,0.976562,12.9247
62385.7,79.2311,8450,2550,8450,2550,473.021,1,0.292095,12.6213
62401.3,64.1219,8450,2550,8450,2550,472.809,0,0.681978,15.5953
62412.8,86.7288,8450,2550,8450,2550,472.652,0,0.970232,11.5302
62425.9,76.2462,8450,2550,8450,2550,472.473,1,0.298117,13.1154
62442,62.415,8450,2550,8450,2550,472.256,0,0.698663,16.0218
62456.7,67.8914,8450,2550,8450,2550,472.056,1,0.0668975,14.7294
62475.2,53.9939,8450,2550,8450,2550,471.805,0,0.529912,18.5206
62489.7,69.1721,8450,2550,8450,2550,471.609,0,0.89133,14.4567
62503.8,70.8235,8450,2550,8450,2550,471.418,1,0.24432,14.1196
62520.4,60.1971,8450,2550,8450,2550,471.194,0,0.659622,16.6121
62534.8,69.485,8450,2550,8450,2550,470.999,1,0.0194125,14.3916
62548.8,71.1354,8450,2550,8450,2550,470.809,0,0.370855,14.0577
62561.4,79.4932,8450,2550,8450,2550,470.64,0,0.685347,12.5797
62574.9,74.281,8450,2550,8450,2550,470.458,1,0.0219075,13.4624
62587.9,77.057,8450,2550,8450,2550,470.284,0,0.346343,12.9774
62599.7,84.4716,8450,2550,8450,2550,470.124,0,0.6423,11.8383
62611.3,86.4364,8450,2550,8450,2550,469.969,0,0.93153,11.5692
62623.7,80.351,8450,2550,8450,2550,469.802,1,0.242665,12.4454
62635.5,85.0615,8450,2550,8450,2550,469.644,0,0.53657,11.7562
62645.9,95.5977,8450,2550,8450,2550,469.503,0,0.798082,10.4605
62658.3,80.8113,8450,2550,8450,2550,469.337,1,0.107445,12.3745
62678.2,50.2227,8450,2550,8450,2550,469.071,0,0.605227,19.9113
62689.7,87.1893,8450,2550,8450,2550,468.917,0,0.89196,11.4693
62700.3,93.74,8450,2550,8450,2550,468.774,1,0.158655,10.6678
62712.1,85.1528,8450,2550,8450,2550,468.617,0,0.452245,11.7436
62722.4,96.6053,8450,2550,8450,2550,468.479,0,0.71103,10.3514
62740.4,55.6926,8450,2550,8450,2550,468.239,1,0.159922,17.9557
62752.8,80.4939,8450,2550,8450,2550,468.074,0,0.470505,12.4233
62767.2,69.4642,8450,2550,8450,2550,467.882,0,0.830402,14.3959
62779.8,79.5748,8450,2550,8450,2550,467.714,1,0.144572,12.5668
62792.9,76.541,8450,2550,8450,2550,467.54,0,0.471195,13.0649
62810.6,56.2022,8450,2550,8450,2550,467.304,0,0.916017,17.7929
62826.4,63.4518,8450,2550,8450,2550,467.094,1,0.310017,15.76
62843.2,59.5997,8450,2550,8450,2550,466.872,0,0.729482,16.7786
62860.8,56.6929,8450,2550,8450,2550,466.638,1,0.170455,17.6389
62886.4,39.1469,8450,2550,8450,2550,466.3,0,0.809075,25.5448
62897.6,89.3543,8450,2550,8450,2550,466.152,1,0.08886,11.1914
62910.3,78.6096,8450,2550,8450,2550,465.983,0,0.406888,12.7211
62923.5,75.7622,8450,2550,8450,2550,465.809,0,0.736867,13.1992
62939.1,64.1935,8450,2550,8450,2550,465.603,1,0.126315,15.5779
62966.4,36.5905,8450,2550,8450,2550,465.243,0,0.809552,27.3295
62983.5,58.4884,8450,2550,8450,2550,465.018,1,0.236988,17.0974
62996.6,76.1417,8450,2550,8450,2550,464.845,0,0.565323,13.1334
63009,80.692,8450,2550,8450,2550,464.682,0,0.875143,12.3928
63021.7,78.5657,8450,2550,8450,2550,464.515,1,0.193347,12.7282
63034.2,80.1674,8450,2550,8450,2550,464.351,0,0.505195,12.4739
63046.2,83.6239,8450,2550,8450,2550,464.194,0,0.804152,11.9583
63057.9,85.435,8450,2550,8450,2550,464.041,1,0.0967725,11.7048
63069.5,85.9749,8450,2550,8450,2550,463.889,0,0.387555,11.6313
63080.7,89.6202,8450,2550,8450,2550,463.742,0,0.66651,11.1582
63091.6,91.3542,8450,2550,8450,2550,463.599,0,0.94017,10.9464
63103.7,82.8226,8450,2550,8450,2550,463.441,1,0.24202,12.074
63115.9,82.1922,8450,2550,8450,2550,463.282,0,0.546185,12.1666
63126.4,94.6459,8450,2550,8450,2550,463.144,0,0.810327,10.5657
