t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay
146924,143.926,11590,3250,11591.1,3250,234.876,0,0.911335,6.948,1.65,1.62074,0.1737,0.961982
146931,143.732,11578,3250,11589,3250,234.967,1,0.08527,6.9574,1.98,1.67814,0.173935,0.961931
146939,131.669,11578,3250,11586.7,3250,234.952,0,0.27514,7.5948,1.98,1.7408,0.18987,0.958517
146946,141.651,11578,3250,11584.6,3250,234.937,0,0.45163,7.0596,1.98,1.79904,0.17649,0.961383
146954,134.041,11578,3250,11582.3,3250,234.922,0,0.63814,7.4604,1.98,1.86059,0.18651,0.959236
146961,133.536,11578,3250,11580.1,3250,234.906,0,0.825355,7.4886,1.98,1.92237,0.187215,0.959085
146972,93.755,11566,3250,11576.9,3250,234.989,1,0.0920075,10.6661,2.31,2.01036,0.266652,0.942234
146985,74.0045,11566,3250,11572.8,3250,234.962,0,0.429825,13.5127,2.31,2.12184,0.337817,0.927389
146999,73.139,11566,3250,11568.7,3250,234.933,0,0.77164,13.6726,2.31,2.23464,0.341815,0.926562
147008,107.672,11554,3250,11566,3250,235.019,1,0.0038275,9.2875,2.64,2.31126,0.232187,0.949508
147017,108.575,11554,3250,11563.2,3250,235.001,0,0.234083,9.2102,2.64,2.38725,0.230255,0.949918
147029,84.6568,11554,3250,11559.6,3250,234.976,0,0.529392,11.8124,2.64,2.4847,0.29531,0.936228
147038,117.549,11554,3250,11557.1,3250,234.959,0,0.74207,8.5071,2.64,2.55488,0.212677,0.953651
147046,116.762,11554,3250,11554.5,3250,234.941,0,0.95618,8.5644,2.64,2.62554,0.21411,0.953346
147057,97.56,11542,3249.52,11551.5,3249.9,235.025,1,0.212433,10.2501,2.97,2.7101,0.256252,0.944423
147067,94.8326,11542,3249.52,11548.3,3249.77,235.003,0,0.476055,10.5449,2.97,2.7971,0.263622,0.942871
147079,83.7738,11542,3249.52,11544.7,3249.63,234.979,0,0.774477,11.9369,2.97,2.89558,0.298422,0.935578
147089,99.8752,11530,3248.62,11541.7,3249.49,235.063,1,0.02479,10.0125,3.3,2.97818,0.250313,0.945676
147100,89.6813,11530,3248.62,11538.4,3249.24,235.04,0,0.303555,11.1506,3.3,3.07017,0.278765,0.939691
147109,109.942,11530,3248.62,11535.7,3249.04,235.022,0,0.530948,9.0957,3.3,3.14521,0.227392,0.950525
147118,118.711,11530,3248.62,11533.1,3248.85,235.004,0,0.741543,8.4238,3.3,3.21471,0.210595,0.954094
147126,121.496,11530,3248.62,11530.7,3248.67,234.987,0,0.94731,8.2307,3.3,3.28261,0.205767,0.955122
147133,143.937,11518.1,3247.21,11528.6,3248.45,235.078,1,0.120998,6.9475,3.63,3.33993,0.173688,0.961984
147141,130.64,11518.1,3247.21,11526.3,3248.18,235.062,0,0.312362,7.6546,3.63,3.40308,0.191365,0.958197
147147,143.924,11518.1,3247.21,11524.3,3247.94,235.048,0,0.486065,6.9481,3.63,3.4604,0.173702,0.961981
147154,143.904,11518.1,3247.21,11522.2,3247.69,235.034,0,0.659792,6.9491,3.63,3.51773,0.173727,0.961976
147161,143.881,11518.1,3247.21,11520.1,3247.45,235.019,0,0.833547,6.9502,3.63,3.57507,0.173755,0.96197
147169,126.754,11506.3,3245.38,11517.8,3247.16,235.108,1,0.03078,7.8893,3.96,3.64016,0.197232,0.956943
147178,117.541,11506.3,3245.38,11515.2,3246.77,235.091,0,0.243473,8.5077,3.96,3.71035,0.212692,0.953648
147185,143.966,11506.3,3245.38,11513.2,3246.45,235.076,0,0.417125,6.9461,3.96,3.76765,0.173652,0.961992
147192,143.947,11506.3,3245.38,11511.1,3246.13,235.062,0,0.5908,6.947,3.96,3.82496,0.173675,0.961987
147199,143.928,11506.3,3245.38,11509.1,3245.81,235.048,0,0.764498,6.9479,3.96,3.88228,0.173698,0.961982
147206,143.947,11506.3,3245.38,11507,3245.49,235.034,0,0.938173,6.947,3.96,3.9396,0.173675,0.961987
147213,143.901,11494.3,3244,11504.9,3245.23,235.124,1,0.111902,6.9492,4.29,3.99693,0.17373,0.961975
147220,132.98,11494.3,3244,11502.7,3244.97,235.109,0,0.2999,7.5199,4.29,4.05897,0.187998,0.958917
147227,144.007,11494.3,3244,11500.6,3244.73,235.095,0,0.473502,6.9441,4.29,4.11626,0.173603,0.962002
147234,143.98,11494.3,3244,11498.6,3244.49,235.08,0,0.647138,6.9454,4.29,4.17356,0.173635,0.961995
147241,143.872,11494.3,3244,11496.5,3244.25,235.066,0,0.820903,6.9506,4.29,4.2309,0.173765,0.961968
147248,143.972,11494.3,3244,11494.4,3244.01,235.052,0,0.994547,6.9458,4.29,4.2882,0.173645,0.961993
147255,143.978,11482.4,3242.99,11492.3,3243.83,235.142,1,0.168185,6.9455,4.62,4.3455,0.173637,0.961995
147262,136.633,11482.4,3242.99,11490.1,3243.65,235.127,0,0.351157,7.3189,4.62,4.40588,0.182973,0.959993
147269,143.995,11482.4,3242.99,11488.1,3243.47,235.113,0,0.524775,6.9447,4.62,4.46318,0.173617,0.961999
147276,141.399,11482.4,3242.99,11486,3243.29,235.098,0,0.70158,7.0722,4.62,4.52152,0.176805,0.961315
147283,144.001,11482.4,3242.99,11483.9,3243.12,235.084,0,0.87519,6.9444,4.62,4.57881,0.17361,0.962001
147290,143.279,11470.4,3243.77,11481.8,3243.03,235.175,1,0.049675,6.9794,4.95,4.63639,0.174485,0.961813
147298,124.561,11470.4,3243.77,11479.4,3243.19,235.158,0,0.25038,8.0282,4.95,4.70263,0.200705,0.956202
147306,121.984,11470.4,3243.77,11476.9,3243.34,235.141,0,0.455325,8.1978,4.95,4.77026,0.204945,0.955298
147313,142.57,11470.4,3243.77,11474.8,3243.48,235.127,0,0.630678,7.0141,4.95,4.82812,0.175352,0.961627
147321,130.353,11470.4,3243.77,11472.5,3243.63,235.111,0,0.822465,7.6715,4.95,4.89141,0.191787,0.958107
147328,138.516,11458.6,3245.92,11470.4,3243.77,235.201,1,0.00295,7.2194,5.28,4.95097,0.180485,0.960526
147336,121.745,11458.6,3245.92,11468,3244.21,235.184,0,0.208298,8.2139,5.28,5.01874,0.205347,0.955212
147344,129.047,11458.6,3245.92,11465.7,3244.63,235.168,0,0.402025,7.7491,5.28,5.08267,0.193727,0.957692
147352,122.29,11458.6,3245.92,11463.3,3245.07,235.152,0,0.606457,8.1773,5.28,5.15013,0.204433,0.955407
147360,137.608,11458.6,3245.92,11461.1,3245.46,235.137,0,0.788132,7.267,5.28,5.21008,0.181675,0.960271
147367,143.939,11458.6,3245.92,11459.1,3245.84,235.122,0,0.961818,6.9474,5.28,5.2674,0.173685,0.961985
147373,143.943,11447.2,3249.6,11457.1,3246.42,235.213,1,0.135497,6.9472,5.61,5.32471,0.17368,0.961986
147381,130.054,11447.2,3249.6,11454.9,3247.12,235.197,0,0.327725,7.6891,5.61,5.38815,0.192227,0.958013
147388,138.91,11447.2,3249.6,11452.8,3247.79,235.182,0,0.507698,7.1989,5.61,5.44754,0.179972,0.960636
147395,143.957,11447.2,3249.6,11450.8,3248.43,235.168,0,0.68136,6.9465,5.61,5.50485,0.173662,0.96199
147402,143.945,11447.2,3249.6,11448.8,3249.06,235.154,0,0.855038,6.9471,5.61,5.56216,0.173678,0.961986
147409,143.707,11436.7,3255.37,11446.9,3249.76,235.244,1,0.0290025,6.9586,5.94,5.61957,0.173965,0.961925
147417,130.71,11436.7,3255.37,11444.9,3250.87,235.229,0,0.220265,7.6505,5.94,5.68269,0.191262,0.958219
147424,143.941,11436.7,3255.37,11443,3251.87,235.214,0,0.393948,6.9473,5.94,5.74,0.173682,0.961985
147431,143.92,11436.7,3255.37,11441.2,3252.87,235.2,0,0.567655,6.9483,5.94,5.79733,0.173708,0.96198
147438,143.974,11436.7,3255.37,11439.4,3253.87,235.186,0,0.741297,6.9457,5.94,5.85463,0.173643,0.961994
147445,143.951,11436.7,3255.37,11437.6,3254.88,235.172,0,0.914967,6.9468,5.94,5.91194,0.17367,0.961988
147452,143.968,11427.2,3262.75,11435.8,3256.02,235.262,1,0.0886175,6.946,0.27,0.27,0.17365,0.961992
147459,133.392,11427.2,3262.75,11434.1,3257.41,235.247,0,0.276035,7.4967,0.27,0.27,0.187418,0.959041
147466,143.947,11427.2,3262.75,11432.4,3258.69,235.232,0,0.44971,6.947,0.27,0.27,0.173675,0.961987
147473,143.978,11427.2,3262.75,11430.8,3259.97,235.218,0,0.623348,6.9455,0.27,0.27,0.173637,0.961995
147480,143.273,11427.2,3262.75,11429.1,3261.26,235.204,0,0.79784,6.9797,0.27,0.27,0.174492,0.961811
147487,143.976,11427.2,3262.75,11427.5,3262.54,235.19,0,0.97148,6.9456,0.27,0.27,0.17364,0.961994
147494,143.92,11418.5,3270.99,11425.9,3263.95,235.28,1,0.145187,6.9483,0.6,0.317911,0.173708,0.96198
147501,134.704,11418.5,3270.99,11424.3,3265.48,235.265,0,0.33078,7.4237,0.6,0.379157,0.185593,0.959432
147509,136.058,11418.5,3270.99,11422.7,3266.99,235.25,0,0.514525,7.3498,0.6,0.439793,0.183745,0.959828
147516,144.009,11418.5,3270.99,11421.2,3268.42,235.235,0,0.688125,6.944,0.6,0.497081,0.1736,0.962003
147523,142.631,11418.5,3270.99,11419.7,3269.86,235.221,0,0.863402,7.0111,0.6,0.554922,0.175278,0.961643
147530,143.943,11410.3,3279.79,11418.2,3271.32,235.311,1,0.0370825,6.9472,0.93,0.612237,0.17368,0.961986
147537,134.924,11410.3,3279.79,11416.7,3272.95,235.296,0,0.222373,7.4116,0.93,0.673382,0.18529,0.959497
147544,143.765,11410.3,3279.79,11415.2,3274.47,235.282,0,0.396268,6.9558,0.93,0.730768,0.173895,0.96194
147551,143.93,11410.3,3279.79,11413.8,3276,235.268,0,0.569963,6.9478,0.93,0.788087,0.173695,0.961983
147558,138.066,11410.3,3279.79,11412.3,3277.6,235.253,0,0.751035,7.2429,0.93,0.847841,0.181073,0.9604
147565,140.968,11410.3,3279.79,11410.9,3279.16,235.238,0,0.92838,7.0938,0.93,0.906365,0.177345,0.961199
147573,122.196,11402.7,3289.02,11409.3,3281.01,235.326,1,0.13297,8.1836,1.26,0.97388,0.20459,0.955373
147587,72.2502,11402.7,3289.02,11406.6,3284.21,235.298,0,0.47899,13.8408,1.26,1.08807,0.34602,0.925693
147595,124.499,11402.7,3289.02,11405.1,3286.07,235.281,0,0.679795,8.0322,1.26,1.15433,0.200805,0.956181
147603,127.54,11402.7,3289.02,11403.6,3287.88,235.265,0,0.875812,7.8407,1.26,1.21902,0.196018,0.957203
147610,137.325,11394.3,3297.59,11402.2,3289.52,235.355,1,0.0578625,7.282,1.59,1.27909,0.18205,0.960191
147621,91.416,11394.3,3297.59,11399.9,3291.86,235.332,0,0.331338,10.939,1.59,1.36934,0.273475,0.9408
147632,91.8662,11394.3,3297.59,11397.6,3294.2,235.31,0,0.603472,10.8854,1.59,1.45915,0.272135,0.941082
147648,62.0359,11385.5,3305.75,11394.2,3297.65,235.382,1,0.006465,16.1197,1.92,1.59213,0.402992,0.914
147662,71.7221,11385.5,3305.75,11391.1,3300.49,235.353,0,0.355033,13.9427,1.92,1.70716,0.348567,0.925167
147674,81.9612,11385.5,3305.75,11388.5,3302.98,235.328,0,0.660055,12.2009,1.92,1.80782,0.305023,0.934201
147686,87.4134,11385.5,3305.75,11385.9,3305.31,235.305,0,0.946052,11.4399,1.92,1.9022,0.285998,0.938175
147696,94.5528,11376.4,3313.66,11383.6,3307.42,235.387,1,0.210455,10.5761,2.25,1.98945,0.264403,0.942707
147709,82.6877,11376.4,3313.66,11380.8,3309.81,235.363,0,0.512797,12.0937,2.25,2.08922,0.302343,0.93476
147719,97.2848,11376.4,3313.66,11378.5,3311.84,235.342,0,0.769775,10.2791,2.25,2.17403,0.256977,0.94427
147729,97.7813,11367.3,3321.42,11376.2,3313.86,235.425,1,0.0254475,10.2269,2.58,2.2584,0.255673,0.944545
147741,87.273,11367.3,3321.42,11373.6,3316.08,235.402,0,0.311905,11.4583,2.58,2.35293,0.286458,0.938079
147751,96.4376,11367.3,3321.42,11371.2,3318.09,235.38,0,0.57114,10.3694,2.58,2.43848,0.259235,0.943795
147761,97.5543,11367.3,3321.42,11368.9,3320.08,235.359,0,0.827407,10.2507,2.58,2.52304,0.256267,0.94442
147771,97.298,11358,3329.08,11366.5,3322.06,235.443,1,0.08435,10.2777,2.91,2.60784,0.256943,0.944278
147782,96.0126,11358,3329.08,11364.1,3324.06,235.421,0,0.344732,10.4153,2.91,2.69376,0.260383,0.943553
147791,113.455,11358,3329.08,11362.1,3325.75,235.403,0,0.565085,8.8141,2.91,2.76648,0.220353,0.952019
147799,119.66,11358,3329.08,11360.1,3327.35,235.386,0,0.77401,8.357,2.91,2.83542,0.208925,0.95445
147807,127.384,11358,3329.08,11358.3,3328.85,235.37,0,0.970267,7.8503,2.91,2.90019,0.196258,0.957151
147815,127.458,11348.7,3336.67,11356.5,3330.34,235.458,1,0.16641,7.8457,3.24,2.96491,0.196142,0.957176
147823,115.738,11348.7,3336.67,11354.5,3331.98,235.441,0,0.382415,8.6402,3.24,3.0362,0.216005,0.952943
147831,124.715,11348.7,3336.67,11352.6,3333.5,235.424,0,0.582873,8.0183,3.24,3.10235,0.200457,0.956255
147839,129.044,11348.7,3336.67,11350.8,3334.97,235.408,0,0.776605,7.7493,3.24,3.16628,0.193733,0.957691
147847,133.449,11348.7,3336.67,11349.1,3336.39,235.393,0,0.963943,7.4935,3.24,3.2281,0.187338,0.959059
147854,130.356,11339.4,3344.2,11347.3,3337.84,235.482,1,0.155725,7.6713,3.57,3.29139,0.191783,0.958108
147863,115.726,11339.4,3344.2,11345.3,3339.47,235.464,0,0.371753,8.6411,3.57,3.36268,0.216027,0.952938
147871,128.226,11339.4,3344.2,11343.5,3340.94,235.448,0,0.56672,7.7987,3.57,3.42702,0.194967,0.957427
147879,126.44,11339.4,3344.2,11341.6,3342.43,235.432,0,0.764443,7.9089,3.57,3.49227,0.197722,0.956839
147886,132.238,11339.4,3344.2,11339.8,3343.85,235.416,0,0.953495,7.5621,3.57,3.55465,0.189053,0.958692
147893,143.972,11330,3351.68,11338.2,3345.15,235.507,1,0.12714,6.9458,3.9,3.61196,0.173645,0.961993
147901,134.012,11330,3351.68,11336.5,3346.55,235.491,0,0.31369,7.462,3.9,3.67352,0.18655,0.959227
147908,143.966,11330,3351.68,11334.8,3347.85,235.477,0,0.487343,6.9461,3.9,3.73082,0.173652,0.961992
147914,143.982,11330,3351.68,11333.2,3349.15,235.463,0,0.660975,6.9453,3.9,3.78812,0.173633,0.961996
147921,143.962,11330,3351.68,11331.6,3350.44,235.449,0,0.834633,6.9463,3.9,3.84543,0.173658,0.961991
147928,143.912,11318.6,3355.24,11329.9,3351.71,235.539,1,0.00835,6.9487,4.23,3.90275,0.173717,0.961978
147936,136.595,11318.6,3355.24,11327.8,3352.36,235.524,0,0.191372,7.3209,4.23,3.96315,0.183022,0.959982
147943,143.978,11318.6,3355.24,11325.8,3352.98,235.509,0,0.36501,6.9455,4.23,4.02045,0.173637,0.961995
147950,143.984,11318.6,3355.24,11323.8,3353.6,235.495,0,0.53864,6.9452,4.23,4.07775,0.17363,0.961997
147957,143.991,11318.6,3355.24,11321.9,3354.21,235.481,0,0.712263,6.9449,4.23,4.13505,0.173623,0.961998
147963,143.988,11318.6,3355.24,11319.9,3354.83,235.467,0,0.885888,6.945,4.23,4.19234,0.173625,0.961998
147971,130.698,11306.6,3354.63,11317.6,3355.19,235.555,1,0.0771675,7.6512,4.56,4.25547,0.19128,0.958215
147981,104.442,11306.6,3354.63,11314.8,3355.05,235.536,0,0.316535,9.5747,4.56,4.33446,0.239367,0.947988
147989,115.172,11306.6,3354.63,11312.2,3354.91,235.518,0,0.533602,8.6827,4.56,4.40609,0.217067,0.952717
147997,132.008,11306.6,3354.63,11309.9,3354.8,235.503,0,0.722985,7.5753,4.56,4.46858,0.189382,0.958621
148006,109.92,11306.6,3354.63,11307.2,3354.66,235.484,0,0.950423,9.0975,4.56,4.54364,0.227437,0.950515
148014,131.179,11294.6,3353.39,11304.9,3354.46,235.573,1,0.141003,7.6232,4.89,4.60653,0.19058,0.958365
148023,110.915,11294.6,3353.39,11302.2,3354.17,235.554,0,0.3664,9.0159,4.89,4.68091,0.225397,0.950948
148030,139.449,11294.6,3353.39,11300.1,3353.95,235.539,0,0.545677,7.1711,4.89,4.74007,0.179277,0.960785
148037,139.127,11294.6,3353.39,11297.9,3353.73,235.525,0,0.72537,7.1877,4.89,4.79937,0.179693,0.960696
148044,144.003,11294.6,3353.39,11295.8,3353.51,235.511,0,0.898978,6.9443,4.89,4.85666,0.173607,0.962001
148051,140.471,11282.8,3351.61,11293.7,3353.25,235.6,1,0.07695,7.1189,5.22,4.91539,0.177972,0.961065
148059,132.675,11282.8,3351.61,11291.5,3352.92,235.585,0,0.26538,7.5372,5.22,4.97757,0.18843,0.958825
148066,143.98,11282.8,3351.61,11289.4,3352.61,235.571,0,0.439015,6.9454,5.22,5.03487,0.173635,0.961995
148073,143.995,11282.8,3351.61,11287.4,3352.3,235.556,0,0.612633,6.9447,5.22,5.09217,0.173617,0.961999
148079,143.991,11282.8,3351.61,11285.3,3351.99,235.542,0,0.786255,6.9449,5.22,5.14946,0.173623,0.961998
148086,143.945,11282.8,3351.61,11283.2,3351.68,235.528,0,0.959933,6.9471,5.22,5.20678,0.173678,0.961986
148093,143.906,11270.8,3350.43,11281.2,3351.45,235.618,1,0.133658,6.949,5.55,5.26411,0.173725,0.961976
148101,134.675,11270.8,3350.43,11279,3351.23,235.603,0,0.31929,7.4253,5.55,5.32537,0.185632,0.959423
148108,141.577,11270.8,3350.43,11276.8,3351.02,235.588,0,0.495872,7.0633,5.55,5.38364,0.176583,0.961363
148115,143.968,11270.8,3350.43,11274.8,3350.82,235.574,0,0.669523,6.946,5.55,5.44094,0.17365,0.961992
148122,143.97,11270.8,3350.43,11272.7,3350.61,235.56,0,0.84317,6.9459,5.55,5.49825,0.173647,0.961993
148129,139.622,11258.9,3349.71,11270.6,3350.41,235.649,1,0.022225,7.1622,5.88,5.55733,0.179055,0.960833
148136,132.836,11258.9,3349.71,11268.3,3350.27,235.634,0,0.210427,7.5281,5.88,5.61944,0.188203,0.958873
148144,138.875,11258.9,3349.71,11266.2,3350.15,235.619,0,0.390445,7.2007,5.88,5.67885,0.180018,0.960626
148151,143.997,11258.9,3349.71,11264.1,3350.02,235.605,0,0.56406,6.9446,5.88,5.73614,0.173615,0.962
148158,143.943,11258.9,3349.71,11262,3349.9,235.591,0,0.73774,6.9472,5.88,5.79345,0.17368,0.961986
148165,143.891,11258.9,3349.71,11259.9,3349.77,235.577,0,0.911483,6.9497,5.88,5.85079,0.173743,0.961972
148171,143.974,11246.9,3349.55,11257.8,3349.7,235.667,1,0.085125,6.9457,0.209999,0.209999,0.173643,0.961994
148179,134.178,11246.9,3349.55,11255.6,3349.67,235.651,0,0.271445,7.4528,0.209999,0.209999,0.18632,0.959276
148186,143.941,11246.9,3349.55,11253.5,3349.64,235.637,0,0.445127,6.9473,0.209999,0.209999,0.173682,0.961985
148193,143.955,11246.9,3349.55,11251.4,3349.61,235.623,0,0.618792,6.9466,0.209999,0.209999,0.173665,0.961989
148200,143.997,11246.9,3349.55,11249.3,3349.58,235.609,0,0.792408,6.9446,0.209999,0.209999,0.173615,0.962
148207,143.964,11246.9,3349.55,11247.3,3349.55,235.595,0,0.966062,6.9462,0.209999,0.209999,0.173655,0.961991
148214,143.953,11234.9,3348.95,11245.2,3349.47,235.684,1,0.13973,6.9467,0.539999,0.25611,0.173668,0.961989
148221,132.415,11234.9,3348.95,11242.9,3349.35,235.669,0,0.32853,7.552,0.539999,0.318414,0.1888,0.958746
148228,144.005,11234.9,3348.95,11240.8,3349.25,235.655,0,0.502135,6.9442,0.539999,0.375704,0.173605,0.962002
148235,143.922,11234.9,3348.95,11238.8,3349.14,235.641,0,0.67584,6.9482,0.539999,0.433026,0.173705,0.96198
148242,143.962,11234.9,3348.95,11236.7,3349.04,235.626,0,0.849497,6.9463,0.539999,0.490333,0.173658,0.961991
148249,143.935,11222.9,3347.87,11234.6,3348.92,235.716,1,0.0231875,6.9476,0.869999,0.547651,0.17369,0.961984
148257,132.549,11222.9,3347.87,11232.3,3348.72,235.701,0,0.211798,7.5444,0.869999,0.609892,0.18861,0.958786
148263,143.926,11222.9,3347.87,11230.3,3348.53,235.687,0,0.385498,6.948,0.869999,0.667213,0.1737,0.961982
148270,143.91,11222.9,3347.87,11228.2,3348.35,235.672,0,0.559218,6.9488,0.869999,0.724541,0.17372,0.961977
148277,143.933,11222.9,3347.87,11226.1,3348.16,235.658,0,0.73291,6.9477,0.869999,0.781859,0.173692,0.961983
148284,143.962,11222.9,3347.87,11224,3347.97,235.644,0,0.906568,6.9463,0.869999,0.839166,0.173658,0.961991
148291,143.338,11211,3346.27,11222,3347.74,235.734,1,0.08098,6.9765,1.2,0.896723,0.174413,0.961829
148299,133.454,11211,3346.27,11219.7,3347.44,235.718,0,0.26831,7.4932,1.2,0.958542,0.18733,0.95906
148306,143.978,11211,3346.27,11217.7,3347.16,235.704,0,0.441947,6.9455,1.2,1.01584,0.173637,0.961995
148313,143.962,11211,3346.27,11215.6,3346.88,235.69,0,0.615605,6.9463,1.2,1.07315,0.173658,0.961991
148320,143.941,11211,3346.27,11213.5,3346.6,235.676,0,0.789288,6.9473,1.2,1.13046,0.173682,0.961985
148327,143.982,11211,3346.27,11211.5,3346.33,235.662,0,0.96292,6.9453,1.2,1.18776,0.173633,0.961996
148334,143.943,11199.2,3344.13,11209.4,3345.97,235.752,1,0.1366,6.9472,1.53,1.24508,0.17368,0.961986
148341,138.812,11199.2,3344.13,11207.3,3345.59,235.737,0,0.3167,7.204,1.53,1.30451,0.1801,0.960609
148348,143.97,11199.2,3344.13,11205.2,3345.22,235.723,0,0.490348,6.9459,1.53,1.36181,0.173647,0.961993
148355,143.928,11199.2,3344.13,11203.2,3344.85,235.708,0,0.664045,6.9479,1.53,1.41913,0.173698,0.961982
148362,143.988,11199.2,3344.13,11201.1,3344.47,235.694,0,0.83767,6.945,1.53,1.47643,0.173625,0.961998
148368,143.984,11187.3,3342.77,11199.1,3344.11,235.784,1,0.0113,6.9452,1.86,1.53373,0.17363,0.961997
148376,137.114,11187.3,3342.77,11196.9,3343.86,235.769,0,0.19363,7.2932,1.86,1.5939,0.18233,0.960131
148383,143.98,11187.3,3342.77,11194.8,3343.63,235.755,0,0.367265,6.9454,1.86,1.6512,0.173635,0.961995
148390,140.873,11187.3,3342.77,11192.7,3343.39,235.74,0,0.54473,7.0986,1.86,1.70976,0.177465,0.961174
148397,143.976,11187.3,3342.77,11190.7,3343.15,235.726,0,0.71837,6.9456,1.86,1.76706,0.17364,0.961994
148404,143.98,11187.3,3342.77,11188.6,3342.91,235.712,0,0.892005,6.9454,1.86,1.82436,0.173635,0.961995
148411,143.91,11175.3,3342.19,11186.5,3342.73,235.802,1,0.065725,6.9488,2.19,1.88169,0.17372,0.961977
148418,139.371,11175.3,3342.19,11184.4,3342.63,235.787,0,0.245102,7.1751,2.19,1.94088,0.179377,0.960764
148425,143.854,11175.3,3342.19,11182.3,3342.52,235.773,0,0.41889,6.9515,2.19,1.99823,0.173788,0.961963
148432,143.939,11175.3,3342.19,11180.2,3342.42,235.759,0,0.592575,6.9474,2.19,2.05555,0.173685,0.961985
148439,138.351,11175.3,3342.19,11178,3342.32,235.744,0,0.773275,7.228,2.19,2.11518,0.1807,0.96048
148450,87.2037,11163.4,3343.69,11174.6,3342.28,235.824,1,0.05996,11.4674,2.52,2.20979,0.286685,0.938031
148467,61.5173,11163.4,3343.69,11169.8,3342.89,235.791,0,0.46635,16.2556,2.52,2.34389,0.40639,0.913307
148474,128.505,11163.4,3343.69,11167.4,3343.18,235.775,0,0.660895,7.7818,2.52,2.40809,0.194545,0.957517
148481,143.916,11163.4,3343.69,11165.4,3343.44,235.761,0,0.834607,6.9485,2.52,2.46542,0.173713,0.961979
148488,141.467,11151.5,3345.19,11163.3,3343.7,235.851,1,0.0113275,7.0688,2.85,2.52374,0.17672,0.961333
148496,134.767,11151.5,3345.19,11161.1,3343.98,235.836,0,0.196832,7.4202,2.85,2.58495,0.185505,0.959451
148504,129.774,11151.5,3345.19,11158.8,3344.27,235.82,0,0.389475,7.7057,2.85,2.64853,0.192642,0.957924
148511,143.943,11151.5,3345.19,11156.7,3344.53,235.806,0,0.563155,6.9472,2.85,2.70584,0.17368,0.961986
148518,138.731,11151.5,3345.19,11154.6,3344.8,235.791,0,0.74336,7.2082,2.85,2.76531,0.180205,0.960586
148527,104.635,11151.5,3345.19,11151.7,3345.16,235.771,0,0.982285,9.557,2.85,2.84415,0.238925,0.948082
148538,94.4412,11139.6,3346.7,11148.6,3345.56,235.854,1,0.247,10.5886,3.18,2.93151,0.264715,0.942641
148548,101.856,11139.6,3346.7,11145.6,3345.93,235.834,0,0.492445,9.8178,3.18,3.01251,0.245445,0.946703
148556,125.404,11139.6,3346.7,11143.3,3346.23,235.817,0,0.6918,7.9742,3.18,3.07829,0.199355,0.95649
148563,142.474,11139.6,3346.7,11141.2,3346.5,235.803,0,0.86727,7.0188,3.18,3.1362,0.17547,0.961602
148570,143.972,11127.6,3346.92,11139.1,3346.71,235.893,1,0.040915,6.9458,3.51,3.1935,0.173645,0.961993
148577,136.245,11127.6,3346.92,11136.9,3346.75,235.878,0,0.224407,7.3397,3.51,3.25405,0.183492,0.959882
