t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
52680.2,33.8656,17550,10150,17550,10150,1363.3,0,0.867635,29.5285,4.24,4.20294,0.738213,0.848125,26.6172,0.0505,1.3959,16.0573,4.7105,0.0224
52708.9,34.8466,17550,10150,17550,10150,1359.27,1,0.585065,28.6972,4.52,4.40382,0.71743,0.852067,27.5614,0.046,1.381,17.2262,4.8088,0.0207
52737.3,35.2603,17550,10150,17550,10150,1355.3,1,0.294077,28.3605,4.8,4.60234,0.709013,0.853669,25.7284,0.0442,1.4174,15.5128,4.7079,0.0178
52766.7,33.9441,17550,10150,17550,10150,1351.21,1,0.0305825,29.4602,0.0800009,0.0800009,0.736505,0.848448,26.8428,0.0434,1.3734,15.606,5.814,0.0213
52795.4,34.8554,17550,10150,17550,10150,1347.24,0,0.747832,28.69,0.0800009,0.0800009,0.71725,0.852101,26.0324,0.0434,1.3792,15.7287,4.8857,0.0185
52822.1,37.3853,17550,10150,17550,10150,1343.57,1,0.416545,26.7485,0.360001,0.196633,0.668712,0.861381,25.5526,0.1288,1.3721,15.3867,4.7002,0.0192
52850.6,35.1812,17550,10150,17550,10150,1339.68,1,0.127153,28.4243,0.640001,0.395604,0.710608,0.853365,25.7668,0.0461,1.3793,15.6408,4.6554,0.018
52879.4,34.7185,17550,10150,17550,10150,1335.77,0,0.84723,28.8031,0.640001,0.597225,0.720078,0.851564,26.149,0.0437,1.4952,15.5494,4.9384,0.0224
52905.9,37.6496,17550,10150,17550,10150,1332.18,1,0.511248,26.5607,0.920001,0.78315,0.664017,0.862283,25.4825,0.0421,1.3817,15.3816,4.7069,0.0183
52934.7,34.8256,17550,10150,17550,10150,1328.33,1,0.22911,28.7145,1.2,0.984152,0.717862,0.851985,26.1037,0.0439,1.3737,15.8691,4.7029,0.0187
52963,35.301,17550,10150,17550,10150,1324.54,0,0.937305,28.3278,1.2,1.18245,0.708195,0.853825,25.6847,0.0438,1.3759,15.4533,4.8063,0.0182
52990.9,35.8711,17550,10150,17550,10150,1320.84,1,0.634245,27.8776,1.48,1.37759,0.69694,0.855972,25.8379,0.0427,1.581,15.4328,4.7028,0.0185
53019.5,34.9479,17550,10150,17550,10150,1317.06,1,0.349595,28.614,1.76,1.57789,0.71535,0.852463,25.9639,0.0433,1.5788,15.3204,4.9858,0.0187
53049.7,33.0845,17550,10150,17550,10150,1313.1,1,0.105235,30.2256,2.04,1.78947,0.75564,0.844833,27.5182,0.0434,1.3706,15.7561,5.6151,0.026
53084.4,28.7845,17550,10150,17550,10150,1308.57,0,0.973758,34.7409,2.04,2.03265,0.868523,0.823818,31.4705,0.0479,1.5768,15.9521,7.6912,0.0285
53111.8,36.5294,17550,10150,17550,10150,1305.02,1,0.658138,27.3752,2.32,2.22428,0.68438,0.858374,26.1632,0.0419,1.3883,15.4679,5.0287,0.0205
