t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
69843.9,8.34262,13450,12050,13450,12050,446.072,3,0.860775,119.866,4.12202,4.08304,2.99666,0.512382,103.465,0.4333,3.0533,5.6752,82.7459,0.0246
69975.8,7.58135,13450,12050,13450,12050,443.088,4,0.158342,131.903,5.24202,5.00636,3.29757,0.479107,113.545,0.4848,2.8731,5.6225,92.3688,0.025
70095.2,8.37891,13450,12050,13450,12050,440.422,3,0.142025,119.347,0.0820255,0.0820255,2.98368,0.513868,104.627,0.501,2.8431,5.8711,83.731,0.0246
70213.3,8.47008,13450,12050,13450,12050,437.817,3,0.09359,118.063,0.922026,0.668231,2.95157,0.517564,107.029,0.3964,2.9342,5.6083,85.3947,0.0341
70332.6,8.37747,13450,12050,13450,12050,435.213,3,0.077785,119.368,1.76203,1.50381,2.98419,0.513809,108.917,0.4302,2.945,6.3676,87.2813,0.0244
70456,8.10369,13450,12050,13450,12050,432.555,3,0.162797,123.401,2.60203,2.36761,3.08501,0.502379,113.925,0.4331,2.9596,5.5352,93.3361,0.0246
70581.7,7.95379,13450,12050,13450,12050,429.879,3,0.305955,125.726,3.44203,3.24769,3.14316,0.495903,116.135,0.4342,2.9401,5.6681,95.4751,0.0264
70703.4,8.217,13450,12050,13450,12050,427.32,3,0.348428,121.699,4.28203,4.09959,3.04247,0.50717,109.81,0.4495,2.8499,5.7524,88.9688,0.0325
70828.8,7.97938,13450,12050,13450,12050,424.717,3,0.481503,125.323,5.12203,4.97685,3.13307,0.49702,113.507,0.4212,2.8629,5.6292,92.9153,0.0916
70974.2,6.87655,13450,12050,13450,12050,421.735,4,0.117045,145.422,0.242027,0.242027,3.63554,0.444303,127.521,0.4196,4.4818,10.367,100.469,0.0829
71094.4,8.31811,13450,12050,13450,12050,419.302,3,0.122535,120.22,1.08203,0.836337,3.00549,0.511373,105.421,0.4315,3.0983,5.6079,84.5364,0.1375
71225.3,7.63788,13450,12050,13450,12050,416.684,3,0.395692,130.926,1.92203,1.75282,3.27316,0.481724,119.418,0.5449,2.93,6.5678,94.3765,0.1242
71407.3,5.49622,13450,12050,13450,12050,413.099,4,0.944275,181.943,3.04203,3.02642,4.54858,0.362407,129.207,0.5679,4.005,8.9899,97.7154,0.1525
71525.4,8.46408,13450,12050,13450,12050,410.804,3,0.897933,118.146,3.88203,3.85345,2.95366,0.517322,106.675,0.4852,2.878,5.9199,84.527,0.146
71641.3,8.63151,13450,12050,13450,12050,408.579,3,0.794298,115.855,4.72203,4.66443,2.89636,0.523978,104.989,0.453,2.9531,5.5119,83.7288,0.1669
71759.6,8.45308,13450,12050,13450,12050,406.331,3,0.7518,118.3,5.56203,5.49253,2.9575,0.516878,107.364,0.4748,2.8893,5.5358,86.1848,0.0755
71873.9,8.74865,13450,12050,13450,12050,404.182,3,0.609385,114.303,0.402028,0.292656,2.85758,0.528532,103.536,0.4214,2.8405,5.6432,82.9446,0.0828
71988.2,8.7506,13450,12050,13450,12050,402.057,3,0.466332,114.278,1.24203,1.0926,2.85695,0.528607,103.941,0.7967,2.8464,5.5145,82.8972,0.1254
72117.6,7.72513,13450,12050,13450,12050,399.676,3,0.702523,129.448,2.08203,1.99873,3.23619,0.485714,117.712,0.4995,3.4406,6.2392,93.7989,0.2011
72233.7,8.6129,13450,12050,13450,12050,397.564,3,0.605145,116.105,2.92203,2.81147,2.90262,0.523247,105.082,0.4033,3.2909,6.002,83.113,0.1563
72377.7,6.9438,13450,12050,13450,12050,394.976,4,0.20548,144.013,4.04203,3.81956,3.60033,0.447808,133.158,0.4646,2.844,5.5932,109.753,0.1654
72496.1,8.44525,13450,12050,13450,12050,392.873,3,0.165725,118.41,4.88203,4.64843,2.96024,0.516562,103.903,0.4108,2.9721,5.515,82.5334,0.1723
72614.8,8.42498,13450,12050,13450,12050,390.787,3,0.13309,118.695,5.72203,5.47929,2.96737,0.515742,106.868,0.4835,2.8623,5.6742,84.7184,0.1375
72731,8.60874,13450,12050,13450,12050,388.767,3,0.037115,116.161,0.56203,0.292422,2.90403,0.523083,104.997,0.4647,2.8638,5.5245,83.9881,0.1496
72856.3,7.98017,13450,12050,13450,12050,386.611,3,0.16988,125.311,1.40203,1.1696,3.13277,0.497054,105.519,0.437,2.9651,5.6202,84.2201,0.1636
72988.9,7.54143,13450,12050,13450,12050,384.356,3,0.484903,132.601,2.24203,2.0978,3.31502,0.477245,106.436,0.4316,3.1452,5.6599,83.7942,0.1219
73105,8.61693,13450,12050,13450,12050,382.404,3,0.386167,116.051,3.08203,2.91016,2.90126,0.523406,107.078,0.4737,2.969,5.6237,84.4378,0.163
73223.1,8.46214,13450,12050,13450,12050,380.436,3,0.340503,118.173,3.92203,3.73737,2.95433,0.517244,107.675,0.4378,2.975,5.7662,85.8689,0.0871
73347.1,8.06938,13450,12050,13450,12050,378.394,3,0.438635,123.925,4.76203,4.60485,3.09813,0.50091,112.079,0.4317,3.5172,5.6902,89.5801,0.1814
73465.6,8.43372,13450,12050,13450,12050,376.461,3,0.402925,118.572,5.60203,5.43485,2.96429,0.516096,107.665,0.4275,3.134,5.5757,86.0229,0.0972
73580.8,8.68243,13450,12050,13450,12050,374.602,3,0.282302,115.175,0.442031,0.241076,2.87938,0.525968,104.29,0.402,2.8409,5.6649,82.5143,0.0373
73695.7,8.70617,13450,12050,13450,12050,372.766,3,0.15383,114.861,1.28203,1.0451,2.87153,0.52689,105.282,0.4948,2.9958,5.5138,83.0535,0.0259
73849.4,6.50343,13450,12050,13450,12050,370.336,3,0.997953,153.765,2.12203,2.12146,3.84412,0.424098,143.151,0.4744,2.9827,28.1053,99.3261,0.0272
73972,8.16055,13450,12050,13450,12050,368.423,4,0.0614725,122.541,3.24203,2.97924,3.06352,0.504794,111.756,0.4649,2.9219,8.4646,87.2797,0.0232
74100,7.81287,13450,12050,13450,12050,366.445,3,0.26132,127.994,4.08203,3.8752,3.19985,0.489669,115.728,0.5349,2.8541,7.5841,90.4762,0.219
74227.2,7.85774,13450,12050,13450,12050,364.499,3,0.442895,127.263,4.92203,4.76604,3.18158,0.49167,115.517,0.4627,2.9046,8.0207,91.0103,0.1339
74364.5,7.28606,13450,12050,13450,12050,362.424,3,0.874105,137.248,5.76203,5.72678,3.43121,0.46503,111.284,0.4687,2.9664,8.136,87.0644,0.1187
74488.9,8.03816,13450,12050,13450,12050,360.563,3,0.98427,124.407,0.602033,0.597628,3.11017,0.499567,109.793,0.4825,2.8584,7.631,86.6259,0.088
74616.2,7.85365,13450,12050,13450,12050,358.678,4,0.167502,127.329,1.72203,1.48893,3.18323,0.491488,118.323,0.6081,2.8651,7.7212,88.3621,0.1887
74761.7,6.87558,13450,12050,13450,12050,356.55,3,0.80356,145.442,2.56203,2.50703,3.63606,0.444252,131.154,0.4634,3.2855,10.1273,105.018,0.0922
74882.1,8.30225,13450,12050,13450,12050,354.805,3,0.814793,120.449,3.40203,3.35017,3.01123,0.510718,110.836,0.4338,2.9445,7.8215,87.6556,0.1226
75000.8,8.42307,13450,12050,13450,12050,353.103,3,0.78283,118.721,4.24203,4.18122,2.96804,0.515665,107.852,0.4743,2.9812,7.8134,84.8674,0.1392
75127.2,7.91221,13450,12050,13450,12050,351.309,3,0.942505,126.387,5.08203,5.06593,3.15967,0.494078,114.845,0.576,2.8776,7.6723,88.9687,0.1654
75249.8,8.15539,13450,12050,13450,12050,349.585,4,0.0079625,122.618,0.202034,0.202034,3.06546,0.504576,110.028,0.4305,2.9445,8.11,86.7203,0.1255
75373.1,8.11522,13450,12050,13450,12050,347.87,3,0.0885925,123.225,1.04203,0.78684,3.08063,0.50287,108.53,0.4859,2.8676,7.6617,85.9585,0.0812
75491.5,8.44116,13450,12050,13450,12050,346.237,3,0.05027,118.467,1.88203,1.61611,2.96168,0.516397,108.924,0.4662,2.9029,7.7648,85.6453,0.1384
75618.2,7.89452,13450,12050,13450,12050,344.507,3,0.217025,126.67,2.72203,2.5028,3.16675,0.493298,116.219,0.4462,2.9052,7.9902,93.4428,0.0852
75738,8.34925,13450,12050,13450,12050,342.888,3,0.211305,119.771,3.56203,3.3412,2.99428,0.512654,109.926,0.4763,2.9886,8.7776,86.0147,0.0279
75880.6,7.01137,13450,12050,13450,12050,340.979,3,0.776942,142.625,4.40203,4.33958,3.56564,0.451288,110.816,0.4688,2.8545,7.8037,87.7474,0.0221
76010.1,7.72336,13450,12050,13450,12050,339.265,4,0.013875,129.477,5.52204,5.24592,3.23693,0.485634,114.02,0.4569,2.8938,7.8296,91.1454,0.0234
76141.7,7.59491,13450,12050,13450,12050,337.539,3,0.305555,131.667,0.362036,0.167591,3.29168,0.479737,116.962,0.4969,2.8548,7.7135,89.229,0.0299
76268.9,7.86151,13450,12050,13450,12050,335.888,3,0.485608,127.202,1.20204,1.05801,3.18005,0.491837,116.56,0.4802,3.7455,8.6683,91.5301,0.0372
76405.6,7.31769,13450,12050,13450,12050,334.133,3,0.901985,136.655,2.04204,2.01459,3.41638,0.466572,124.525,0.4479,3.0728,7.7561,101.405,0.0243
76531.8,7.92068,13450,12050,13450,12050,332.527,4,0.05828,126.252,3.16204,2.89835,3.1563,0.494451,114.781,0.6132,3.2538,8.4073,90.5168,0.0256
76655.9,8.06285,13450,12050,13450,12050,330.965,3,0.158922,124.026,4.00204,3.76653,3.10064,0.50063,108.518,0.5775,2.8848,7.9616,85.7885,0.0205
76776.2,8.31272,13450,12050,13450,12050,329.464,3,0.166362,120.298,4.84204,4.60862,3.00744,0.511151,108.915,0.4349,2.8526,7.7661,86.5598,0.0231
