t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay,cpu_render_ms,swap_ms,terrain_ms,objects_ms,chars_ms,effects_ms
32965.5,27.4435,17550,11450,17550,11450,3183.38,1,0.548187,36.4385,1.4,1.27349,0.910963,0.816053,30.5478,0.0717,1.5639,18.595,5.6033,0.0196
32999.5,29.4193,17550,11450,17550,11450,3155.16,1,0.39797,33.9913,1.68,1.51143,0.849783,0.827271,29.8462,0.0524,1.3897,16.7893,6.9688,0.0242
33031.9,30.8994,17550,11450,17550,11450,3128.75,1,0.207048,32.3631,1.96,1.73797,0.809078,0.834819,28.0146,0.0455,1.3335,16.944,5.161,0.021
33070.3,26.0443,17550,11450,17550,11450,3097.98,1,0.16695,38.3961,2.24,2.00675,0.959903,0.80719,34.0823,0.0477,1.6323,17.3466,8.6251,0.0363
33106.4,27.6886,17550,11450,17550,11450,3069.59,1,0.0698475,36.1159,2.52,2.25956,0.902897,0.817523,29.377,0.0698,1.3523,15.975,6.5519,0.0228
33139.3,30.357,17550,11450,17550,11450,3044.15,0,0.89338,32.9413,2.52,2.49015,0.823533,0.832131,29.3058,0.0429,1.3252,17.7658,5.7193,0.0203
33168.2,34.6346,17550,11450,17550,11450,3022.19,1,0.615202,28.8729,2.8,2.69226,0.721823,0.851232,27.8067,0.0439,1.3115,15.7889,5.8041,0.0282
33199.3,32.1414,17550,11450,17550,11450,2998.88,1,0.393015,31.1125,3.08,2.91004,0.777812,0.840663,27.7852,0.0431,1.3446,16.1638,5.7213,0.0199
33231.9,30.6767,17550,11450,17550,11450,2974.84,1,0.207965,32.598,3.36,3.13823,0.81495,0.833726,28.3295,0.0537,1.3182,16.5858,5.7661,0.0197
33277.9,21.7213,17550,11450,17550,11450,2941.53,1,0.358907,46.0377,3.64,3.46049,1.15094,0.773503,41.7138,0.0785,1.3228,21.1321,12.5798,0.0567
33328.7,19.7128,17550,11450,17550,11450,2905.69,1,0.627118,50.7284,3.92,3.81559,1.26821,0.753525,41.6958,0.0413,2.1884,26.4673,6.923,0.0215
33364.8,27.6773,17550,11450,17550,11450,2880.69,1,0.530385,36.1307,4.2,4.06851,0.903268,0.817456,31.1549,0.0487,1.7205,18.8184,5.5198,0.0238
33395.9,32.1823,17550,11450,17550,11450,2859.53,1,0.30721,31.073,4.48,4.28602,0.776825,0.840849,27.5403,0.0497,1.3311,16.108,5.4002,0.0211
33425.5,33.7181,17550,11450,17550,11450,2839.62,1,0.0486525,29.6577,4.76,4.49362,0.741443,0.847514,25.4427,0.0416,1.3477,14.6817,4.8994,0.0241
33456.9,31.9075,17550,11450,17550,11450,2818.88,0,0.832168,31.3406,4.76,4.71301,0.783515,0.839594,27.4929,0.0444,1.3548,15.8816,5.6729,0.0216
33486,34.3058,17550,11450,17550,11450,2799.86,1,0.560907,29.1496,0.0400004,0.0400004,0.72874,0.849919,28.0994,0.0421,1.7852,15.9995,5.7818,0.0228
33521.9,27.911,17550,11450,17550,11450,2776.84,1,0.456612,35.8282,0.32,0.167852,0.895705,0.818837,32.4633,0.0484,1.8106,20.0839,5.6415,0.0198
33558.7,27.104,17550,11450,17550,11450,2753.52,1,0.378985,36.8949,0.6,0.426116,0.922373,0.813978,31.6572,0.0434,2.1241,18.0583,5.987,0.025
33588.4,33.6852,17550,11450,17550,11450,2735.03,1,0.12115,29.6866,0.88,0.633922,0.742165,0.847377,25.44,0.0426,1.653,13.5139,4.7374,0.02
